word_x	word_y	f_xy	f_x	f_y	pmi
die	health	3	204	33	3.7408179196618128
week	continue	5	104	108	3.7392757548534075
life	well	5	163	69	3.737350364148721
2	round	3	194	35	3.7284415218596676
park	state	5	96	118	3.7269974250749702
thing	social	3	213	32	3.7229277607659235
hear	public	4	95	96	3.7178567712185013
point	assist	6	228	60	3.7178567712185013
hold	public	4	95	96	3.7178567712185013
5	home	5	59	194	3.712047083608999
event	fund	3	135	51	3.7083964419694353
meet	agree	3	130	53	3.707349113400108
hope	lose	3	67	103	3.705047663350771
news	story	6	84	165	3.6989977439671855
die	december	3	204	34	3.6977491977699266
10	bear	3	53	131	3.6962939248911124
dead	think	3	32	217	3.6960861485472822
experience	learn	3	112	62	3.6960861485472822
report	road	3	118	59	3.692351282268079
expect	project	3	81	86	3.691522623405039
2	3	4	194	48	3.687799537362322
10	marry	3	53	132	3.685322807070109
like	sport	4	406	23	3.6837770070284166
work	co	3	372	19	3.6705510564401447
ask	shoot	3	101	70	3.6701428812950008
run	10	4	179	53	3.66093864844315
13	die	3	35	204	3.6559290220753
step	take	3	35	204	3.6559290220753
member	welcome	3	85	84	3.6559290220753
change	social	3	225	32	3.643856189774725
park	area	4	96	100	3.643856189774725
effect	go	3	32	227	3.6310888937008468
point	total	3	228	32	3.62474736682702
fish	like	5	30	406	3.622376462364273
die	january	3	204	36	3.615287037577954
take	test	3	204	36	3.615287037577954
die	september	3	204	36	3.615287037577954
die	scene	3	204	36	3.615287037577954
take	control	3	204	36	3.615287037577954
4	die	6	72	204	3.615287037577954
year	past	3	320	23	3.6121473300473865
example	good	8	48	409	3.6117553466077004
high	cost	3	110	67	3.6101884770093298
case	police	4	91	108	3.6099927379084407
little	child	3	73	101	3.60960133935995
free	park	4	103	96	3.601211852366231
report	fire	4	118	84	3.597714408130004
public	charge	3	96	78	3.5872726614083574
year	20	6	320	47	3.581120434426762
new	reality	3	260	29	3.577288572835735
win	score	5	177	71	3.5772503055702884
shoot	police	3	70	108	3.5734668618833267
school	system	3	177	43	3.563767076206666
plan	future	3	119	64	3.562819617683818
open	friday	3	147	52	3.557525318014305
real	issue	5	91	140	3.557525318014305
police	matt	3	108	71	3.5530027593236113
care	child	3	76	101	3.5514983847963815
provide	food	4	118	87	3.547088335060036
area	check	3	100	77	3.546994650522136
place	st	3	151	51	3.546807299695187
absolutely	right	3	41	188	3.545496524696041
home	return	4	194	53	3.5448415835202787
get	laugh	3	267	29	3.5389604541766357
give	away	3	82	95	3.53022976804273
day	summer	4	226	46	3.5289339617984052
die	st	4	204	51	3.5278241963276145
thursday	home	4	54	194	3.517874535920009
year	spend	5	320	41	3.515122875652522
2	march	3	194	41	3.5001725341865506
bear	mr	4	131	81	3.4994018758485304
year	budget	3	320	25	3.4918530963296748
season	record	3	107	75	3.487351704094734
year	12	5	320	42	3.4803574574918454
open	schedule	3	147	55	3.476605322630738
stay	try	3	75	108	3.473931188332412
call	police	4	100	108	3.473931188332412
season	goal	3	107	76	3.468242881147029
die	15	3	204	40	3.463283944132904
score	team	4	71	154	3.456141220071022
fresh	like	4	27	406	3.452451460921961
article	read	3	68	121	3.4513113024668276
question	important	4	134	82	3.4490336851947494
year	daughter	5	320	43	3.4464101255685073
play	suspect	3	226	37	3.4280050529476243
look	like	30	206	406	3.4277290315107294
group	support	3	89	94	3.4273150983477265
month	take	4	55	204	3.4188898247744506
way	street	3	169	50	3.4129017549348526
love	laugh	3	292	29	3.4098318269841723
shoot	long	3	70	121	3.409491126772201
year	10	6	320	53	3.4077888315412004
include	project	3	99	86	3.4020160062100544
work	progress	3	372	23	3.3949166138267173
take	minute	4	204	56	3.392894616241506
find	study	3	220	39	3.390875448604854
news	good	12	84	409	3.3893629252712527
run	june	3	179	48	3.3888591030063493
2	finish	7	194	104	3.37967724199999
old	man	5	101	143	3.3765201556277837
group	meet	4	89	130	3.3745736362757532
service	public	4	121	96	3.368849142274855
situation	different	4	75	155	3.3677317845004873
story	true	4	165	71	3.3566055465201075
offer	service	4	97	121	3.3538988008088837
feel	like	22	159	406	3.3538876264383712
free	available	4	103	114	3.3532843389226454
point	fail	3	228	39	3.3393451479647718
end	story	6	108	165	3.3364276645824775
high	mr	3	110	81	3.3364276645824775
come	statement	3	194	46	3.3341625827476213
like	act	3	406	22	3.3328698451692884
need	leader	3	373	24	3.3296430600153677
way	position	3	169	53	3.328837490146378
year	construction	3	320	28	3.3283543640467954
teach	lot	3	59	152	3.327066818186335
hard	play	8	106	226	3.3245754632922186
woman	leave	3	84	107	3.3238529718118546
cause	problem	3	63	143	3.320486120713456
turn	right	4	64	188	3.318086028592968
hold	hear	3	95	95	3.317926164329866
offer	support	3	97	94	3.303135687126997
home	drive	4	194	63	3.2954821145835616
easy	answer	3	83	111	3.288182083294731
find	vehicle	3	220	42	3.2839602446883416
say	extremely	4	412	30	3.2792837574788685
year	000	3	320	29	3.2777282909768273
work	volunteer	3	372	25	3.2746223801090055
love	everybody	3	292	32	3.2678128221117446
meet	public	4	130	96	3.265344566520995
add	score	3	132	71	3.263496142128626
brown	say	3	23	412	3.2475748977515306
4	marry	3	72	132	3.243318260190996
state	police	4	118	108	3.235144328745296
report	police	4	118	108	3.235144328745296
take	picture	3	204	47	3.230623187342629
take	20	3	204	47	3.230623187342629
good	pretty	12	409	94	3.227091496372376
day	late	5	226	71	3.2246768932380983
expect	begin	3	81	119	3.2229696147991937
game	play	15	214	226	3.2179195270627896
begin	let	5	119	136	3.212322370599685
school	schedule	3	177	55	3.2086721173841046
great	relationship	3	272	36	3.20024953829911
good	everybody	4	409	32	3.196717847328857
good	taste	3	409	24	3.196717847328857
center	event	3	73	135	3.1909972250609138
home	st	3	194	51	3.1852991968331383
understand	issue	3	71	140	3.178607244542113
6	play	3	44	226	3.1780267999392766
day	14	3	226	44	3.1780267999392766
time	test	4	369	36	3.175272872767897
time	ball	3	369	27	3.175272872767897
open	fall	3	147	68	3.1705021949050582
add	goal	3	132	76	3.1653157481897227
city	bear	5	128	131	3.1611799736205177
friday	home	3	52	194	3.1572848206635418
win	goal	4	177	76	3.1571418167440224
share	family	3	61	166	3.151860612081951
city	marry	5	128	132	3.1502088557995145
take	office	3	204	50	3.141355849245542
year	21	3	320	32	3.1357092861043996
away	try	3	95	108	3.1328942704973453
long	member	3	121	85	3.1293832075794654
free	program	3	103	100	3.1272806640338184
bad	feel	3	65	159	3.1223866126789517
tell	let	3	76	136	3.122247026297837
die	county	7	204	119	3.1127866970487705
die	night	4	204	68	3.1127866970487705
free	event	4	103	135	3.1093587560365563
change	wo	4	225	62	3.1046973786666934
team	excite	3	154	68	3.103387999046521
money	try	3	97	108	3.1028370366411653
know	numb	3	284	37	3.09843689585813
park	follow	4	96	146	3.097887820669432
different	night	3	155	68	3.0940501344671847
year	boy	3	320	33	3.091315166745946
5	run	3	59	179	3.0911785543656642
service	follow	5	121	146	3.085915179003356
great	deal	4	272	52	3.084772320879174
center	follow	3	73	146	3.0779882632317275
monday	start	3	50	214	3.07231420481589
provide	service	4	118	121	3.07116859363417
say	johnson	3	412	26	3.0706971356674515
think	idea	4	217	66	3.0667295284676728
find	surprise	3	220	49	3.061567823351894
mean	lot	3	71	152	3.0599627480434943
1	win	3	61	177	3.059294493345878
year	retire	4	320	45	3.0588936890535687
dog	love	3	37	292	3.0583594564827945
great	teacher	3	272	40	3.04824644485406
home	stay	4	194	75	3.043943347587597
start	let	8	214	136	3.043745052619119
new	welcome	6	260	84	3.0429521451845467
great	job	9	272	121	3.036273803187984
city	project	3	128	86	3.031372626289664
4	take	4	72	204	3.0303245368567975
happy	help	3	72	153	3.0303245368567975
process	start	5	86	214	3.026871234054723
create	new	4	57	260	3.0174170530774096
question	interest	3	134	83	3.0165087591870647
service	company	3	121	92	3.0152121876601545
center	take	4	73	204	3.010424979419093
18	year	3	35	320	3.0064262691594332
want	everybody	3	351	32	3.002310160687201
way	lead	5	169	111	2.9993076725256778
year	30	4	320	47	2.996157933705606
year	teach	5	320	59	2.990031830908764
school	local	3	177	64	2.990031830908764
year	serve	8	320	95	2.9808911770522952
say	challenge	8	412	74	2.9767209874584375
2	5	3	194	59	2.975081489442793
open	house	4	147	104	2.972562817293149
day	st	3	226	51	2.9650330766050783
work	currently	3	372	31	2.964282259496855
good	idea	7	409	66	2.9596786500280072
life	mean	3	163	71	2.959162107256002
2	hand	3	194	60	2.9508339431961157
win	team	7	177	154	2.9456377115503107
church	marry	3	89	132	2.9375098306669107
like	bite	3	406	29	2.9343204686790134
year	mark	3	320	37	2.92625592047545
open	expect	3	147	81	2.9181150332707726
change	course	3	225	53	2.9159357352115256
help	friend	3	153	78	2.914847319436862
win	event	6	177	135	2.9132162338579333
way	start	9	169	214	2.9002534590295865
home	family	8	194	166	2.8977226067365534
16	year	3	38	320	2.887781772660814
time	long	11	369	121	2.885766255572912
game	goal	4	214	76	2.883280380425873
need	help	14	373	153	2.87961013938032
year	seven	4	320	51	2.8783214434117474
people	nice	3	219	56	2.8754953993329844
good	extremely	3	409	30	2.8747897524414943
want	improve	3	351	35	2.8730271437422346
park	city	3	96	128	2.8726748802706057
good	job	12	409	121	2.8628171107754183
find	property	4	220	75	2.862496476250065
week	begin	3	104	119	2.862379899542726
1	die	3	61	204	2.85447470145738
job	lose	3	121	103	2.8522736165339486
$	home	3	65	194	2.8353567257761796
game	win	9	214	177	2.8335273452287737
want	relationship	3	351	36	2.8323851592448888
day	perfect	3	226	56	2.8301034965189698
high	team	4	110	154	2.8245286260510447
good	player	5	409	52	2.818206224075127
bar	say	3	31	412	2.8169405434216683
hard	job	3	106	121	2.810853689153968
love	film	3	292	44	2.8083812034744473
take	hour	3	204	63	2.80793211552035
hear	let	3	95	136	2.8003189314104744
long	season	3	121	107	2.79730715731602
love	kid	5	292	74	2.795325050649001
join	want	3	37	351	2.7928567950582512
come	cost	3	194	67	2.7916353483468614
real	problem	3	91	143	2.789971404014676
school	close	3	177	74	2.7805784652798144
game	lose	5	214	103	2.766635461573603
new	member	5	260	85	2.762844225991812
school	record	3	177	75	2.7612131404128832
child	marry	3	101	132	2.7550317788815137
music	live	3	79	169	2.7529771965324743
game	finish	5	214	104	2.7526962706157287
life	important	3	163	82	2.7513572221426004
2	saturday	3	194	69	2.749200082026465
love	stuff	3	292	46	2.7442508660547316
fire	start	4	84	214	2.7388904710906985
home	july	3	194	70	2.7284415218596676
look	face	3	206	66	2.72674273445009
fact	know	3	48	284	2.7229277607659235
find	interest	4	220	83	2.7162757353990212
need	research	3	373	37	2.705152195107574
project	start	4	86	214	2.7049431391673604
feel	wrong	3	159	87	2.701810929858678
run	week	4	179	104	2.688419384865257
completely	say	3	34	412	2.6836740125582037
say	excite	6	412	68	2.6836740125582037
add	win	5	132	177	2.682603305716517
live	world	4	169	111	2.677379577638315
year	14	3	320	44	2.6762776674671023
high	city	3	110	128	2.6762776674671023
play	week	5	226	104	2.673984294601688
different	lot	5	155	152	2.6705510564401447
great	player	3	272	52	2.66973482160033
thing	happen	5	213	111	2.665477488582024
say	opportunity	4	412	46	2.662612397030374
find	police	5	220	108	2.6583557594698397
new	release	3	260	55	2.6539098544386475
open	meet	4	147	130	2.650634722405787
school	mr	3	177	81	2.6501818280241394
help	support	3	153	94	2.6456606866214725
want	spend	3	351	41	2.6447581560691176
time	tough	3	369	39	2.6447581560691176
long	begin	3	121	119	2.643956380409224
fee	say	3	35	412	2.641853836863577
new	challenge	4	260	74	2.640853701613201
late	die	3	71	204	2.635464919515584
well	want	5	69	351	2.6307512980752383
2	record	3	194	75	2.628905848308753
bad	play	3	65	226	2.6150906055481196
know	well	4	284	69	2.6144033039877543
open	area	3	147	100	2.6141088463806725
money	lot	3	97	152	2.6097970253610487
2	goal	3	194	76	2.6097970253610487
saturday	start	3	69	214	2.6076459378124457
game	saturday	3	214	69	2.6076459378124457
life	long	4	163	121	2.6050834887649335
mind	say	3	36	412	2.601211852366231
love	fall	4	292	68	2.595387480140249
change	world	5	225	111	2.5864059175908247
free	2	4	103	194	2.5862615109002594
dog	like	3	37	406	2.5828480981776356
point	team	7	228	154	2.5803532474685666
business	family	4	121	166	2.578772211649086
service	family	4	121	166	2.578772211649086
time	spend	3	369	41	2.572608370313282
game	score	3	214	71	2.5664232750859326
2	bear	5	194	131	2.56126713143339
play	guy	4	226	90	2.560642821525743
place	event	4	151	135	2.557454543894696
need	huge	3	373	41	2.55705355611844
way	long	4	169	121	2.5529322067138267
story	different	5	165	155	2.5521563556379148
understand	think	3	71	217	2.5463390290426005
write	start	3	72	214	2.5462453931483027
time	perfect	4	369	56	2.5378429521526056
different	country	3	155	100	2.5376567859427994
take	lot	6	204	152	2.537284525576681
care	die	3	76	204	2.537284525576681
thing	little	3	213	73	2.5331032018859063
play	saturday	3	226	69	2.5289339617984052
day	saturday	3	226	69	2.5289339617984052
approach	need	3	42	373	2.5222881379577635
place	finish	3	151	104	2.5187929235255906
county	marry	3	119	132	2.5184254983253647
life	change	7	163	225	2.5175204568800953
open	season	3	147	107	2.5164980497542504
good	team	12	409	154	2.5148938073551115
price	great	3	58	272	2.5121935446138504
school	community	4	177	119	2.5102515668796648
new	town	3	260	61	2.504532230400421
take	meet	5	204	130	2.499809820158018
work	system	3	372	43	2.4922138151816324
finish	team	3	104	154	2.490411122155768
community	event	3	119	135	2.486004020632987
smith	say	3	39	412	2.485734634946295
2	home	7	194	194	2.4802041179539542
new	house	5	260	104	2.4717954439884213
city	live	4	128	169	2.4717954439884213
like	teacher	3	406	40	2.470373368919223
run	long	4	179	121	2.4699958657317547
good	feel	12	409	159	2.4687973927656577
point	game	9	228	214	2.468242881147029
2	fire	3	194	84	2.4654071160258737
great	amaze	3	272	60	2.463283944132904
say	fun	4	412	53	2.458253898524188
4	point	3	72	228	2.454822365384708
point	board	3	228	72	2.454822365384708
issue	state	3	140	118	2.445711314684954
life	live	5	163	169	2.4449953846447063
little	go	3	73	227	2.4412643348208296
big	problem	4	155	143	2.4366791382179787
like	girl	3	406	41	2.434749459188502
day	challenge	3	226	74	2.4280050529476243
build	new	4	86	260	2.424042312540053
state	problem	3	118	143	2.415122994851531
say	email	3	412	41	2.4135848491904595
time	short	3	369	46	2.4065984188743528
lead	take	4	111	204	2.405833671949004
school	public	3	177	96	2.405069330187608
new	post	3	260	66	2.390875448604854
game	season	4	214	107	2.389740907468312
season	start	4	107	214	2.389740907468312
game	end	4	214	108	2.37632039170599
bad	get	3	65	267	2.3745736362757532
different	experience	3	155	112	2.37415805365992
thing	good	15	213	409	2.368898822711537
open	plan	3	147	119	2.3631472728474536
build	great	4	86	272	2.3589472843181682
2	place	5	194	151	2.356285393645761
good	morning	3	409	43	2.355415593347915
father	know	3	62	284	2.3536939511002046
real	come	3	91	194	2.3499298986059376
thing	interest	3	213	83	2.347888329418999
add	run	4	132	179	2.3444649836478955
work	year	20	372	320	2.3335160691625743
run	program	3	179	100	2.3299654139527806
help	want	9	153	351	2.3298848187157053
need	fact	3	373	48	2.3296430600153677
great	idea	3	272	66	2.325780420382969
time	wonderful	3	369	49	2.3154505308161575
group	take	3	89	204	2.3094786080538685
find	easy	3	220	83	2.3012382361201773
find	answer	4	220	111	2.29689930039584
get	well	3	267	69	2.288416992526039
2	set	3	194	95	2.287868930473686
feel	different	4	159	155	2.2836675197120124
look	guy	3	206	90	2.2792837574788685
city	home	4	128	194	2.272762038083478
work	hope	4	372	67	2.2674268787048018
high	go	4	110	227	2.264766679455031
point	high	4	228	110	2.2584251525812045
come	money	3	194	97	2.2578116966175066
coach	say	4	61	412	2.255437015524501
5	year	3	59	320	2.253066236742558
school	leave	3	177	107	2.248564844507617
statement	say	3	46	412	2.2475748977515306
away	get	4	95	267	2.2421233402521037
change	bring	3	225	85	2.234465253637023
time	finish	6	369	104	2.2297206567902736
great	make	3	272	71	2.2204274202367404
run	end	3	179	108	2.2189341015640367
job	get	5	121	267	2.2150438061958195
need	new	15	373	260	2.214165842595432
year	expect	4	320	81	2.2108967824986188
place	meet	3	151	130	2.1968648286382284
guy	love	4	90	292	2.1909972250609138
work	market	3	372	53	2.190558115320531
say	proud	3	412	48	2.186174353087387
2	die	6	194	204	2.1852991968331383
people	lot	5	219	152	2.171888402113209
meet	team	3	130	154	2.168483027268406
like	idea	4	406	66	2.162944843726976
help	people	5	153	219	2.162428072864143
way	feel	4	169	159	2.158912488704066
mean	know	3	71	284	2.1581431419823978
come	week	3	194	104	2.1572848206635418
2	house	3	194	104	2.1572848206635418
point	win	6	228	177	2.1571418167440224
say	surprise	3	412	49	2.1564270096933353
new	car	3	260	78	2.1498673491010587
day	long	4	226	121	2.1336326805808232
long	play	4	121	226	2.1336326805808232
work	company	5	372	92	2.131882207992924
great	place	6	272	151	2.1317698004163437
year	project	4	320	86	2.124482030681145
take	event	4	204	135	2.123433941248279
life	way	4	163	169	2.1230672897573437
serve	people	3	95	219	2.1129947130596403
win	state	3	177	118	2.107388781546923
great	team	6	272	154	2.103387999046521
point	miss	3	228	92	2.101185410770007
break	need	4	75	373	2.100824369519487
look	let	4	206	136	2.0987115118370476
day	big	5	226	155	2.098299607468543
family	live	4	166	169	2.0967560126414964
year	marry	6	320	132	2.091315166745946
money	people	3	97	219	2.0829374792034607
need	information	4	373	76	2.0817155465717825
good	deal	3	409	52	2.081240629908921
new	important	3	260	82	2.0777175633452236
meet	people	4	130	219	2.0755200076409777
program	start	3	100	214	2.07231420481589
school	business	3	177	121	2.07116859363417
year	complete	3	320	67	2.069620095646627
2	lead	3	194	111	2.063308672454528
away	go	3	95	227	2.061233285369899
run	business	3	179	121	2.0549583664529107
need	money	5	373	97	2.0516583127156025
good	make	4	409	71	2.0469707278241747
2	go	6	194	227	2.031176051513719
work	music	4	372	79	2.029735320985471
new	bring	3	260	85	2.0258786318256052
old	love	4	101	292	2.024638838638794
good	think	12	409	217	2.0201291156055334
need	plan	6	373	119	2.0197877974285805
point	meet	4	228	130	2.0174170530774096
house	start	3	104	214	2.0157306764495226
begin	right	3	119	188	2.008230766006181
feel	right	4	159	188	2.005203073308613
play	call	3	226	100	1.9936022288018493
good	kid	4	409	74	1.987264481699907
year	late	3	320	71	1.9859621665997174
like	nice	3	406	56	1.9849465417489816
love	car	3	292	78	1.9824106032494961
great	experience	4	272	112	1.9778571169626622
run	city	3	179	128	1.9738216037275054
hard	think	3	106	217	1.9681656939840833
win	meet	3	177	130	1.96766401788031
way	go	5	169	227	1.9671750515848687
new	plan	4	260	119	1.9554893039342076
day	enjoy	3	226	103	1.9509578913933556
leave	people	3	107	219	1.9413833349894414
day	week	3	226	104	1.9370187004354817
year	close	3	320	74	1.9262559204754497
game	lead	3	214	111	1.9217545282405089
new	company	3	260	92	1.9117076119062943
good	friend	4	409	78	1.9113156284666084
thing	right	5	213	188	1.9053045032544924
report	take	3	118	204	1.9025689896584248
state	take	3	118	204	1.9025689896584248
work	continue	5	372	108	1.900556661886468
run	event	3	179	135	1.8970060066766745
time	face	3	369	66	1.8857662555729122
day	end	3	226	108	1.8825709164131055
great	guy	3	272	90	1.8783214434117477
year	die	8	320	204	1.8783214434117477
work	definitely	3	372	66	1.874084450525277
game	team	4	214	154	1.8644213531745573
year	finish	4	320	104	1.850307067242151
need	complete	3	373	67	1.8485163702787515
hear	want	4	95	351	1.8474920516350972
happen	go	3	111	227	1.8366730273507408
offer	new	3	97	260	1.8353567257761796
great	think	7	272	217	1.831015728633391
new	meet	4	260	130	1.8279392542136965
need	real	4	373	91	1.8218484198166716
game	plan	3	214	119	1.8213526312826713
say	learn	3	412	62	1.816940543421668
2	marry	3	194	132	1.8133304194461806
want	people	9	351	219	1.812485601807184
need	well	3	373	69	1.8060811039583549
add	new	4	132	260	1.8059129478836977
business	start	3	121	214	1.7973071573160202
year	end	4	320	108	1.7958592832197746
new	program	3	260	100	1.7914133781885826
school	open	3	177	147	1.7903594860724
run	home	4	179	194	1.7889462608192215
year	let	5	320	136	1.7852120390202662
time	stand	3	369	71	1.7804132554266836
need	support	4	373	94	1.7750542083377305
change	want	9	225	351	1.77349147019132
new	live	5	260	169	1.771355725847329
look	city	3	206	128	1.7711368538085432
read	love	4	121	292	1.763987084115994
bad	good	3	65	409	1.7593125350215584
new	look	6	260	206	1.7487690407800889
year	woman	3	320	84	1.7433918633256391
big	like	7	155	406	1.7385694798687958
year	bring	3	320	85	1.7263183499666976
need	little	3	373	73	1.7247810018565066
guy	like	4	90	406	1.7154858667557547
love	people	7	292	219	1.715418183847019
long	go	3	121	227	1.7122256564262524
year	build	3	320	86	1.7094445314023015
year	process	3	320	86	1.7094445314023015
say	bill	3	412	67	1.705047663350771
good	guy	4	409	90	1.704864750999182
real	like	4	91	406	1.699544322886733
time	place	6	369	151	1.6917556356062868
work	student	3	372	75	1.6896598793878495
need	country	4	373	100	1.685786870240643
like	person	3	406	69	1.6837770070284164
time	goal	3	369	76	1.6822328614877802
case	say	4	91	412	1.678379712888691
leave	want	4	107	351	1.675880673564898
good	reason	3	409	69	1.6731558912718438
2	come	4	194	194	1.6728491958963503
school	year	6	177	320	1.668103736021402
life	want	6	163	351	1.6535820064561235
change	thing	5	225	213	1.6461121637150926
know	let	4	284	136	1.6354649195155841
great	season	3	272	107	1.6287075533402755
man	great	4	143	272	1.6253407022418769
write	like	3	72	406	1.6223764623642731
come	help	3	194	153	1.6003366961119823
get	experience	3	267	112	1.5895865272466039
school	play	4	177	226	1.5848903677724204
get	right	5	267	188	1.5793181917927765
day	run	4	226	179	1.5686801405911615
get	lot	4	267	152	1.5640514351394663
think	right	4	217	188	1.5565347961484888
book	good	3	75	409	1.552861657554132
day	go	5	226	227	1.5478755254518652
year	offer	3	320	97	1.5357964439172718
win	want	6	177	351	1.5347046106042035
good	today	4	409	102	1.5242925053573613
community	want	4	119	351	1.5225298966581013
need	fire	3	373	84	1.5222881379577637
work	way	6	372	169	1.517599133601546
take	different	3	204	155	1.5090876337460286
plan	get	3	119	267	1.5021236859962643
decision	say	3	78	412	1.4857346349462952
community	great	3	119	272	1.475356776433479
year	event	4	320	135	1.4739311883324122
year	live	5	320	169	1.4717954439884213
change	come	4	225	194	1.458980846866441
want	support	3	351	94	1.4477213090095638
thing	different	3	213	155	1.446803355491686
game	look	4	214	206	1.4447073666862402
big	game	3	155	214	1.4400459893163773
find	place	3	220	151	1.4378729281420233
day	open	3	226	147	1.4377860737402097
new	city	3	260	128	1.4352695679633072
want	talk	3	351	95	1.4324545523562533
say	try	4	412	108	1.4312868509239187
say	mr	3	412	81	1.4312868509239187
time	real	3	369	91	1.4223657347326695
find	help	3	220	153	1.4188898247744504
different	people	3	155	219	1.4067259161163508
money	want	3	97	351	1.4023973185000733
fire	like	3	84	406	1.399984041027825
year	man	4	320	143	1.3908754486048538
home	win	3	194	177	1.3901189887216365
day	take	4	226	204	1.3800705758839222
story	want	5	165	351	1.3729535406075914
point	take	4	228	204	1.3673595241343683
area	want	3	100	351	1.3584539709124765
get	marry	3	267	132	1.3525473299457544
year	open	4	320	147	1.3510744405468789
job	love	3	121	292	1.3489495848371502
need	hear	3	373	95	1.3447499524055762
win	get	4	177	267	1.344373398500054
good	food	3	409	87	1.3387368522012848
change	need	7	225	373	1.323216790855935
good	say	14	409	412	1.3175722422032425
win	say	6	177	412	1.303531303725546
great	play	5	272	226	1.286961171492441
love	live	4	292	169	1.281970885108404
new	problem	3	260	143	1.2753982311849177
game	like	7	214	406	1.2732268987418864
time	old	3	369	101	1.271948892179571
job	say	4	121	412	1.2673111158127925
say	lot	5	412	152	1.2601749345311641
thing	say	7	213	412	1.2588196549191533
good	company	3	409	92	1.2581183919930001
come	home	3	194	194	1.2578116966175064
work	great	8	372	272	1.246053227912235
time	enjoy	3	369	103	1.2436598477481473
day	live	3	226	169	1.2365789822943896
open	new	3	147	260	1.2355972231269428
work	week	3	372	104	1.2180388517426382
year	service	3	320	121	1.216846048829805
say	pretty	3	412	94	1.216548002130906
school	people	3	177	219	1.215244771307591
park	say	3	96	412	1.1861743530873874
2	take	3	194	204	1.1852991968331383
play	say	7	226	412	1.1733503127298035
win	go	3	177	227	1.1634833436178493
new	different	3	260	155	1.1591451626890699
man	know	3	143	284	1.1480189247086903
time	happen	3	369	111	1.1357445085812596
year	start	5	320	214	1.1312078938694585
get	team	3	267	154	1.1301549086093066
big	get	3	155	267	1.1208170440299703
need	answer	3	373	111	1.1201896943864178
need	world	3	373	111	1.1201896943864178
question	say	4	134	412	1.1200851626296149
way	good	5	169	409	1.1177665059340347
year	meet	3	320	130	1.1133414730759448
time	right	5	369	188	1.1125371174199346
time	lot	4	369	152	1.097270360766624
work	lot	4	372	152	1.0855885557189886
new	story	3	260	165	1.0689473537174914
find	new	4	220	260	1.0689473537174914
school	good	5	177	409	1.0510403921332216
good	win	5	409	177	1.0510403921332216
time	report	3	369	118	1.0475173255695245
great	get	5	272	267	1.0464442022200746
great	start	4	272	214	1.043745052619119
2	day	3	194	226	1.0375455763894466
day	new	4	226	260	1.0301281048269633
work	begin	3	372	119	1.023660806575787
like	people	6	406	219	1.017514404205412
live	want	4	169	351	1.0164682236838605
time	service	3	369	121	1.0112971376567712
need	long	3	373	121	0.9957423234619295
great	way	3	272	169	0.9692951034592381
school	new	3	177	260	0.9676640178803099
place	good	4	151	409	0.9583131080037779
2	year	4	194	320	0.9508339431961156
thing	love	4	213	292	0.94814070116475
good	get	7	409	267	0.943376837698907
story	know	3	165	284	0.9415680472412639
time	city	3	369	128	0.9301603749313657
life	love	3	163	292	0.9190846678806669
time	meet	3	369	130	0.9077925619029112
change	game	3	225	214	0.9023892033735778
story	love	3	165	292	0.9014906078659287
provide	good	3	118	409	0.8990372986881716
family	love	3	166	292	0.8927733907648199
need	think	5	373	217	0.8900199224582508
game	go	3	214	227	0.8896219072996999
run	great	3	179	272	0.8863587624771659
play	think	3	226	217	0.8759071861320946
feel	say	4	159	412	0.8732913978030319
know	want	6	284	351	0.8525630411825189
know	say	7	284	412	0.8437821556403092
story	like	4	165	406	0.8410167488396136
look	good	5	206	409	0.8321454150330007
work	good	9	372	409	0.8274840376631378
home	want	4	194	351	0.8174348177789171
school	love	3	177	292	0.8002072720287471
2	get	3	194	267	0.7970286071170801
thing	like	5	213	406	0.7945574377469534
great	come	3	272	194	0.7702616975542946
game	say	5	214	412	0.7666354615736026
need	know	6	373	284	0.764858441231842
place	want	3	151	351	0.7639054213621221
know	right	3	284	188	0.7533014098094423
big	want	3	155	351	0.7261857554129636
change	say	5	225	412	0.6943212567577126
new	start	3	260	214	0.6938025815621602
work	place	3	372	151	0.6800738305586514
start	want	4	214	351	0.6758806735648979
time	good	8	369	409	0.6692408412684607
year	win	3	320	177	0.6681037360214019
new	people	3	260	219	0.6604825083621338
start	get	3	214	267	0.6554744629030609
year	run	3	320	179	0.651893508840143
need	say	8	373	412	0.6431425328321494
man	like	3	143	406	0.6324301270281962
get	people	3	267	219	0.6221543897030344
man	good	3	143	409	0.6218090112716235
time	get	5	369	267	0.606430037410018
time	game	4	369	214	0.6037308878090626
play	get	3	226	267	0.57676248688902
day	great	3	226	272	0.5499955773262346
say	want	7	412	351	0.5382020548404305
know	people	3	284	219	0.5331032018859064
time	change	4	369	225	0.5314166829931725
year	new	4	320	260	0.5283789723547887
like	say	8	406	412	0.520838435902211
work	go	4	372	227	0.5069675818716591
year	get	4	320	267	0.4900508536956894
year	great	4	320	272	0.4632839441329038
year	take	3	320	204	0.4632839441329038
time	win	3	369	177	0.46255482484836835
game	good	4	214	409	0.45525086092770983
play	love	3	226	292	0.44763385969655684
love	go	3	292	227	0.44126433482082955
say	think	4	412	217	0.42462312064290797
good	people	4	409	219	0.4219307877276832
like	family	3	406	166	0.4172620324596607
good	story	3	409	165	0.41535813380419706
family	say	3	166	412	0.3960974224616187
day	good	4	226	409	0.3765388849136691
