word_x	word_y	f_xy	f_x	f_y	pmi
artist	december	12	928	1783	4.0199108325962305
8	defeat	6	1109	746	4.01990734493185
hand	love	12	1109	1492	4.01990734493185
come	global	7	3800	254	4.019906846694769
border	case	5	469	1470	4.0199038572759
japanese	mainly	4	1029	536	4.0199038572759
army	medal	8	1608	686	4.0199038572759
usually	worker	10	2909	474	4.019897579516439
2008	flight	6	1591	520	4.019896881989295
datum	writer	4	671	822	4.019856774745775
arrest	decide	4	411	1342	4.019856774745775
17	2000	7	843	1145	4.019854532758857
al	god	4	451	1223	4.019828002844874
allied	work	7	148	6522	4.01982314530783
psychology	work	7	148	6522	4.01982314530783
hit	second	28	1091	3539	4.019813803936408
hold	paper	9	2294	541	4.019810856227314
average	tropical	4	870	634	4.019809693752143
current	let	5	951	725	4.019809693752143
current	trade	4	951	580	4.019809693752143
1969	book	10	426	3237	4.0197971390799925
field	valley	4	1031	535	4.019796615971024
host	process	5	815	846	4.0197783072766144
100	road	8	978	1128	4.0197783072766144
100	st.	4	978	564	4.0197783072766144
100	independent	4	978	564	4.0197783072766144
blind	later	4	141	3912	4.0197783072766144
10	burn	6	1579	524	4.01976435795111
15	addition	4	1207	457	4.01975999881455
15	critic	4	1207	457	4.01975999881455
card	give	12	457	3621	4.01975999881455
issue	modern	7	788	1225	4.019757383338936
atlantic	high	7	274	3523	4.019754394229755
high	technique	7	3523	274	4.019754394229755
nearby	try	5	341	2022	4.019753198587817
5	peak	4	1418	389	4.019752152401933
austrian	end	5	190	3629	4.019736459704721
end	settler	4	3629	152	4.019736459704721
parent	quickly	4	827	667	4.019733844271782
clinic	people	5	51	13520	4.019715536373962
asthma	people	5	51	13520	4.019715536373962
email	people	5	51	13520	4.019715536373962
appearance	king	8	507	2176	4.019715536373962
people	understanding	10	13520	102	4.019715536373962
fool	people	5	51	13520	4.019715536373962
nazi	people	10	102	13520	4.019715536373962
p.	passenger	4	1326	416	4.019715536373962
1964	point	6	406	2038	4.019708561997807
point	prevent	6	2038	406	4.019708561997807
lead	poor	9	2269	547	4.01970739960506
demon	know	6	107	7733	4.019703331237818
population	reach	21	2051	1412	4.019701587655369
inside	like	31	897	4766	4.019689213904985
belong	term	5	385	1791	4.0196841519467785
month	term	17	1309	1791	4.0196841519467785
practice	term	7	539	1791	4.0196841519467785
1996	produce	9	769	1614	4.019680664830347
1890	city	4	109	5061	4.019629230841993
47	city	4	109	5061	4.019629230841993
city	portugal	4	5061	109	4.019629230841993
game	kick	5	4283	161	4.019625569509344
foot	usually	22	1043	2909	4.019620909644867
inside	winter	4	897	615	4.019613539481778
best	design	6	566	1462	4.019596976564478
easily	east	5	451	1529	4.019592094898818
al	east	5	451	1529	4.019592094898818
female	scientist	6	1324	625	4.01958302899213
need	x	6	2111	392	4.019562107886434
author	replace	4	599	921	4.01955077574752
coin	see	4	266	2074	4.019537700313226
identify	region	4	427	1292	4.019537700313226
push	see	6	399	2074	4.019537700313226
north	widely	6	2286	362	4.019527240051114
read	special	6	644	1285	4.01951329315294
boy	high	20	783	3523	4.019491152729
enter	join	8	806	1369	4.0194775548417745
actually	way	12	506	3271	4.019473196571709
response	way	6	253	3271	4.019473196571709
resource	way	6	253	3271	4.019473196571709
accept	help	11	518	2929	4.019451167699018
pass	service	12	1136	1457	4.019450533779603
army	outside	9	1608	772	4.019436587622945
government	matter	7	2682	360	4.019428618451097
august	england	11	1744	870	4.019396017751921
17	month	8	843	1309	4.019382111740319
ask	fail	4	1043	529	4.0193729599938495
find	germans	6	4057	204	4.01935988617103
find	vessel	4	4057	136	4.01935988617103
find	region	38	4057	1292	4.01935988617103
1954	death	5	271	2545	4.019349427198074
provide	serve	12	907	1825	4.019343326165533
2008	increase	10	1591	867	4.019342105962121
happen	m	7	1540	627	4.019338968300943
relationship	star	7	570	1694	4.019338968300943
division	require	4	912	605	4.019338968300943
mother	rest	7	1330	726	4.019338968300943
contain	rest	5	950	726	4.019338968300943
old	times	6	3646	227	4.019335482018748
april	season	37	1891	2699	4.019330770839978
car	finish	11	1356	1119	4.019316149152201
go	weak	7	3550	272	4.019309086155499
famous	style	11	1525	995	4.019305690496316
1941	run	4	235	2348	4.019286674952589
convert	strength	5	2490	277	4.019276216510372
day	lee	12	3823	433	4.019270115787424
1985	free	4	503	1097	4.0192579144189216
dead	field	5	669	1031	4.019257391505435
believe	launch	5	1431	482	4.019251116558374
believe	lie	5	1431	482	4.019251116558374
summer	water	15	750	2759	4.019234383499644
enemy	keep	4	620	890	4.019234383499644
management	water	6	300	2759	4.019234383499644
resistance	water	4	200	2759	4.019234383499644
birth	state	18	611	4064	4.019232059479059
august	chinese	10	1744	791	4.0192302002652855
come	french	33	3800	1198	4.019218537978999
lay	life	7	303	3187	4.0192179494344416
2011	chief	8	1635	675	4.019201702304003
plant	poor	5	1261	547	4.019198826394227
remain	sell	15	1299	1593	4.019194643262969
lot	paper	7	1785	541	4.019182093941969
address	lead	5	304	2269	4.019180002399081
lead	wales	5	2269	304	4.019180002399081
move	start	67	1941	4762	4.019173197101416
announce	seven	5	758	910	4.019171636257854
annual	song	7	290	3330	4.019159684711687
drug	money	6	550	1505	4.0191472352897115
complete	july	14	959	2014	4.01914026366033
july	senior	4	2014	274	4.01914026366033
hill	set	8	588	1877	4.019135034960403
december	post	8	1783	619	4.019133727788382
fire	ocean	4	1415	390	4.019103663158786
18	cover	8	975	1132	4.019103663158786
aircraft	january	7	443	2180	4.0190999284659386
citation	girl	28	4062	951	4.019099181528529
family	maria	5	2923	236	4.01907124634711
include	williams	6	4202	197	4.019070549219375
fine	system	5	286	2412	4.01906288083653
1	task	5	2412	286	4.01906288083653
centre	star	9	733	1694	4.019057768603943
hold	memory	7	2294	421	4.019049137603025
4	australia	9	1678	740	4.019036855113819
2005	rate	4	1260	438	4.019025236639189
dance	feature	7	730	1323	4.019025236639189
reaction	receive	4	360	1533	4.019025236639189
2005	command	4	1260	438	4.019025236639189
interest	role	5	450	1533	4.019025236639189
rank	role	6	540	1533	4.019025236639189
place	question	14	3934	491	4.019014780092022
30	fly	6	1186	698	4.019011294593142
drive	note	5	709	973	4.019010597494376
2010	stadium	7	2195	440	4.019010298737865
radio	reach	7	684	1412	4.018998348528167
2017	team	33	1243	3663	4.018993867225051
26	date	4	596	926	4.018983410905244
mate	mean	5	190	3631	4.018941586383849
machine	original	6	622	1331	4.018917189306303
title	voice	6	1489	556	4.01891370404319
build	main	44	2578	2355	4.018904040403142
pursue	world	4	104	5307	4.018899763074935
beam	world	4	104	5307	4.018899763074935
sport	world	31	806	5307	4.018899763074935
children	world	4	104	5307	4.018899763074935
p.	world	51	1326	5307	4.018899763074935
meeting	october	5	329	2097	4.01889348968317
engine	project	4	704	784	4.018878851875136
fall	project	7	1232	784	4.018878851875136
discover	successful	4	704	784	4.018878851875136
college	religious	4	1078	512	4.018878851875136
high	occupy	6	3523	235	4.018877109288834
organization	war	13	659	2722	4.018874026256687
activity	company	10	594	2323	4.01885584990543
company	risk	5	2323	297	4.01885584990543
america	vote	7	964	1002	4.018819107260076
open	paul	6	1921	431	4.0187969525941725
1999	2011	10	844	1635	4.018774300422374
2011	bill	5	1635	422	4.018774300422374
occur	outside	4	715	772	4.018763845693809
officer	press	4	572	965	4.018763845693809
29	million	9	610	2036	4.01875803754401
day	set	52	3823	1877	4.018757613103211
spin	woman	5	269	2565	4.018742936463963
kind	stay	8	1167	946	4.018735095580898
allow	interest	6	1840	450	4.018711573187385
allow	hole	6	1840	450	4.018711573187385
k	write	4	125	4416	4.018711573187385
performer	write	4	125	4416	4.018711573187385
present	understand	4	1000	552	4.018711573187385
near	summer	8	1472	750	4.018711573187385
program	tour	6	1150	720	4.018711573187385
allow	management	4	1840	300	4.018711573187385
eye	show	14	736	2625	4.018711573187385
present	studio	4	1000	552	4.018711573187385
19	present	5	690	1000	4.018711573187385
15	medal	6	1207	686	4.018708088420964
rename	united	6	317	2612	4.018704603662959
decide	speed	6	1342	617	4.018687179999196
1990	art	8	879	1256	4.018680210592611
great	temple	8	2267	487	4.0186736768045135
movie	science	26	4096	876	4.01867297316756
boy	tv	4	783	705	4.018672370050445
specie	split	4	1363	405	4.018672370050445
december	trial	5	1783	387	4.018667665745599
america	early	19	964	2720	4.018667555703564
relate	war	10	507	2722	4.018655121007669
al	little	4	451	1224	4.018648848679609
body	percy	4	2091	264	4.018648848679609
plan	store	6	1122	738	4.018648848679609
plan	spend	6	1122	738	4.018648848679609
career	chairman	4	1387	398	4.01864362176039
industry	need	8	523	2111	4.018642315033544
red	save	6	1304	635	4.018641879458192
david	kill	11	585	2595	4.018640295548929
light	quality	4	1542	358	4.018617487448351
indicate	line	4	263	2099	4.018614874043185
australia	defeat	4	740	746	4.0186070338560915
australia	finish	6	740	1119	4.0186070338560915
1985	2010	8	503	2195	4.018600500399394
medal	record	11	686	2213	4.018599431291115
big	growth	5	2226	310	4.018586126898807
big	support	22	2226	1364	4.018586126898807
executive	group	11	386	3933	4.018580425053948
4	majority	4	1678	329	4.018549540452576
4	sleep	4	1678	329	4.018549540452576
1950	north	8	483	2286	4.01853124757739
20	high	34	1332	3523	4.018516029311755
1976	remain	4	425	1299	4.0185155681546965
2008	internet	4	1591	347	4.018510341718333
rare	tell	4	268	2060	4.018502502099288
george	piece	4	593	931	4.018494662522844
image	piece	4	593	931	4.018494662522844
forget	second	4	156	3539	4.018492049340162
1953	second	7	273	3539	4.018492049340162
1988	central	4	545	1013	4.0184894361622145
effect	war	17	862	2722	4.018487745284888
1991	south	10	634	2177	4.0184836871873895
rename	south	5	317	2177	4.0184836871873895
feature	use	40	1323	4173	4.018481857972931
hold	participate	6	2294	361	4.018478112445802
conduct	important	5	328	2104	4.018477415604618
eventually	ground	4	639	864	4.018460691517179
movement	thousand	4	972	568	4.018460691517179
age	commander	4	1917	288	4.018460691517179
example	leaf	6	1944	426	4.018460691517179
pass	student	10	1136	1215	4.018460691517179
age	claim	9	1917	648	4.018460691517179
choose	thousand	4	972	568	4.018460691517179
28	province	4	662	834	4.01842933437576
23	enter	4	685	806	4.018424108251785
force	major	20	2054	1344	4.0184105204180485
2001	prize	5	1264	546	4.0184105204180485
challenge	help	8	377	2929	4.01840712347961
chinese	fly	4	791	698	4.018403203945197
dutch	lead	6	365	2269	4.018389267909081
space	take	26	924	3884	4.018383505933484
color	science	7	1103	876	4.01837110149269
7	science	7	1103	876	4.01837110149269
decide	tour	7	1342	720	4.018353184155387
bar	film	4	380	1453	4.018345718663852
create	religious	10	2696	512	4.018343628333145
recover	way	5	211	3271	4.01833317672504
project	university	15	784	2641	4.018332479953859
3	probably	7	1844	524	4.018329294718457
actually	support	5	506	1364	4.018326905796521
june	stay	12	1751	946	4.018323073575845
1985	open	7	503	1921	4.018318843214192
look	study	26	1850	1940	4.018309540290569
bear	honour	4	3808	145	4.018293461304763
1964	early	8	406	2720	4.018293461304763
early	technical	4	2720	203	4.018293461304763
fire	get	27	1415	2634	4.018281848815351
island	target	4	1891	292	4.018262107797863
april	content	4	1891	292	4.018262107797863
april	sixth	4	1891	292	4.018262107797863
bright	island	4	292	1891	4.018262107797863
original	rest	7	1331	726	4.018254642777603
government	information	17	2682	875	4.0182504272538155
century	come	64	2325	3800	4.018221610526576
health	major	7	719	1344	4.018209853467187
group	orchestra	10	3933	351	4.018206718267532
recent	work	18	381	6522	4.0181994028281665
agricultural	work	6	127	6522	4.0181994028281665
taxis	work	6	127	6522	4.0181994028281665
13th	work	6	127	6522	4.0181994028281665
driver	type	6	392	2113	4.018195919298649
screen	type	6	392	2113	4.018195919298649
10	canada	7	1579	612	4.0181919381323565
30	roman	5	1186	582	4.0181847720607164
1959	give	8	305	3621	4.018182420701216
james	title	7	649	1489	4.018172530104007
fall	young	18	1232	2017	4.018163406762091
meet	worker	4	1165	474	4.01816282618774
october	publish	24	2097	1580	4.01816282618774
1997	late	6	668	1240	4.018154117600508
similar	wall	5	1038	665	4.018147150768571
mother	saint	5	1330	519	4.018147150768571
away	couple	4	1384	399	4.018147150768571
air	secretary	5	1730	399	4.018147150768571
2000	u.s.	7	1145	844	4.018144164993754
mountain	separate	5	848	814	4.018142970685558
empire	style	4	555	995	4.018123637959162
high	individual	16	3523	627	4.0181099223306385
block	hard	4	543	1017	4.01810796296578
instead	take	33	1173	3884	4.018099650538394
2003	outside	6	1073	772	4.018091417324196
need	tooth	5	2111	327	4.018090720669766
cause	matter	6	2301	360	4.018084450795033
cause	surround	7	2301	420	4.018084450795033
1973	home	6	419	1977	4.018079225920238
henry	star	6	489	1694	4.018074001064365
1947	star	4	326	1694	4.018074001064365
19th	area	12	417	3973	4.0180661638160355
area	contact	8	3973	278	4.0180661638160355
15th	area	4	139	3973	4.0180661638160355
area	witch	4	3973	139	4.0180661638160355
run	van	5	2348	294	4.0180593715685875
jack	run	5	294	2348	4.0180593715685875
device	different	17	496	4732	4.0180524871513175
name	records	8	3409	324	4.01803742760307
commit	number	5	182	3793	4.01803011302207
country	local	30	3793	1092	4.01803011302207
john	provide	9	1370	907	4.018026397693542
include	t	7	4202	230	4.018024739067824
come	comic	6	3800	218	4.018014787353561
reason	site	6	950	872	4.018014787353561
little	st.	5	1224	564	4.018009214423558
independent	little	5	564	1224	4.018009214423558
3	author	8	1844	599	4.017985181409518
2016	match	12	1186	1397	4.017978215393331
count	hand	4	498	1109	4.0179747323978505
remember	want	6	338	2451	4.017948610199774
course	near	5	469	1472	4.017942340942614
society	spread	4	1048	527	4.017938161452976
lack	north	5	302	2286	4.017933981975447
force	require	9	2054	605	4.017933517589801
cast	point	4	271	2038	4.017932937107956
church	composer	4	1465	377	4.017914652049367
challenge	church	4	377	1465	4.017914652049367
bill	stop	5	422	1636	4.01789218786607
june	studio	7	1751	552	4.017887411473518
1961	white	4	320	1726	4.017875470561324
adult	black	8	693	1594	4.017872858499956
1940	form	8	359	3077	4.017871552471045
earth	small	23	952	3336	4.017860933932047
bear	province	23	3808	834	4.017860933932047
father	victory	4	1805	306	4.017849350160456
go	road	29	3550	1128	4.017846648077013
find	ship	28	4057	953	4.017845245569031
develop	protect	6	1162	713	4.01783019550038
2010	27	11	2195	692	4.017818481205493
east	state	45	1529	4064	4.017816032824346
car	standard	6	1356	611	4.017812782393724
event	opera	6	1451	571	4.01780407591921
capture	result	6	571	1451	4.01780407591921
1	km²	4	2412	229	4.017802334630613
scholar	school	5	201	3435	4.017802334630613
2014	positive	4	1312	421	4.0177918869431615
choice	different	11	321	4732	4.017788087802847
clearly	know	7	125	7733	4.017778454313326
spine	time	4	59	9362	4.017776215553846
boston	time	12	177	9362	4.017776215553846
kilogram	time	4	59	9362	4.017776215553846
900	time	4	59	9362	4.017776215553846
commentary	time	4	59	9362	4.017776215553846
time	wessex	4	9362	59	4.017776215553846
hunt	old	8	303	3646	4.017747485115557
100	picture	5	978	706	4.017733381291589
county	hospital	5	1412	489	4.017733381291589
giant	movie	7	236	4096	4.017732187323404
action	see	12	799	2074	4.017730943607595
base	relate	8	2179	507	4.0177278965083945
go	pressure	10	3550	389	4.017718755249406
1961	take	9	320	3884	4.017689735763399
1800	start	6	174	4762	4.017687414229735
10,000	start	5	145	4762	4.017687414229735
philip	start	4	116	4762	4.017687414229735
react	start	5	145	4762	4.017687414229735
ash	start	4	116	4762	4.017687414229735
kiss	start	5	145	4762	4.017687414229735
start	trail	6	4762	174	4.017687414229735
keep	piece	6	890	931	4.017683931936244
fourth	population	9	606	2051	4.017659556117151
begin	literature	7	3021	320	4.017636673069942
30	position	9	1186	1048	4.0176340199865
2016	position	9	1186	1048	4.0176340199865
life	settle	6	3187	260	4.01763169854249
achieve	life	6	260	3187	4.01763169854249
27	match	7	692	1397	4.017630703639058
india	king	15	952	2176	4.017630305677877
figure	york	5	610	1132	4.017624734232872
big	fight	24	2226	1489	4.0176168994247385
decision	house	8	465	2376	4.017614287831482
activity	week	4	594	930	4.017614287831482
1983	house	8	465	2376	4.017614287831482
carry	describe	6	781	1061	4.017595136292053
citation	development	23	4062	782	4.01758294908115
ambassador	citation	4	136	4062	4.01758294908115
citation	rail	6	4062	204	4.01758294908115
association	possible	4	677	816	4.01758294908115
citation	poland	6	4062	204	4.01758294908115
citation	cook	6	4062	204	4.01758294908115
18th	citation	7	238	4062	4.01758294908115
result	strong	11	1451	1047	4.017574402267386
live	predator	7	5493	176	4.017565041529455
change	try	56	3825	2022	4.017563922314855
lift	small	5	207	3336	4.017557878571015
family	netherlands	4	2923	189	4.017543776600516
book	religious	12	3237	512	4.017541165139624
battle	free	10	1259	1097	4.017538031392794
die	shore	4	3683	150	4.017535942232023
die	iv	4	3683	150	4.017535942232023
die	lifetime	4	3683	150	4.017535942232023
sign	soldier	6	1057	784	4.017513309850906
man	william	18	3337	745	4.017512729538111
radio	show	13	684	2625	4.017505810441988
class	dance	5	946	730	4.0174993824082295
10	station	17	1579	1487	4.017498767965325
belong	today	4	385	1435	4.017470657482328
3rd	year	15	209	9913	4.0174457630091664
german	hold	19	1144	2294	4.0174268152770125
1932	government	4	206	2682	4.0174262655399495
object	site	5	792	872	4.017407464658468
forest	society	5	659	1048	4.017390752969502
game	upgrade	4	4283	129	4.017387097313345
ago	go	11	428	3550	4.017381637584385
2008	stand	11	1591	955	4.01737689001078
2012	access	4	1424	388	4.017374041474116
see	wild	5	2074	333	4.017369863630516
culture	tree	6	807	1027	4.017337485752822
produce	tree	12	1614	1027	4.017337485752822
17	hold	14	843	2294	4.017336739727338
earth	event	10	952	1451	4.017298842140316
later	lose	45	3912	1589	4.017279346656563
court	italian	6	1252	662	4.017276561608962
industry	type	8	523	2113	4.0172761264457595
print	special	4	430	1285	4.017274820956941
inside	research	6	897	924	4.017269599013479
high	surface	19	3523	745	4.017262453226739
new	train	53	6894	1062	4.017247135019418
run	vice	6	2348	353	4.017241748967565
reach	run	24	1412	2348	4.017241748967565
evening	war	4	203	2722	4.01723304593847
1964	war	8	406	2722	4.01723304593847
cross	old	18	682	3646	4.017218541006647
games	set	5	368	1877	4.017173518627117
enemy	want	11	620	2451	4.017172759123862
spirit	team	7	264	3663	4.017171131618233
fully	work	11	233	6522	4.017167062862193
base	fix	5	2179	317	4.01715889825969
croatian	play	4	82	6739	4.017149499530297
aware	play	4	82	6739	4.017149499530297
play	sandy	4	6739	82	4.017149499530297
play	teenager	6	6739	123	4.017149499530297
joy	play	4	82	6739	4.017149499530297
1895	play	4	82	6739	4.017149499530297
ask	service	11	1043	1457	4.01714332868066
claim	half	5	648	1066	4.017106683871203
2nd	single	4	285	1939	4.017105117468745
field	mainly	4	1031	536	4.017102506801761
go	stage	24	3550	934	4.017100766359729
give	musician	13	3621	496	4.017091260905681
internet	person	7	347	2787	4.017086097003175
original	saint	5	1331	519	4.017062825245231
difficult	part	6	602	1377	4.0170502944541315
date	theory	5	926	746	4.017048205999529
building	tom	4	1727	320	4.017039852211355
piece	track	5	931	742	4.017035675335407
chart	end	14	533	3629	4.017027172446736
important	pakistan	6	2104	394	4.017012006600119
rank	term	7	540	1791	4.017010017648453
writer	young	12	822	2017	4.016992863054154
attack	feel	10	1687	819	4.01698450958643
coast	small	12	497	3336	4.016977200341848
hard	size	7	1017	951	4.016969741967182
tell	travel	14	2060	939	4.016965266960891
exist	radio	4	808	684	4.0169563169899485
300	member	7	266	3636	4.0169563169899485
group	singer	23	3933	808	4.0169563169899485
member	n	5	3636	190	4.0169563169899485
create	defence	4	2696	205	4.016935433940337
create	memorial	4	2696	205	4.016935433940337
network	today	7	674	1435	4.016935433940337
argue	country	7	255	3793	4.01689814353215
call	overthrow	4	8636	64	4.016872786605136
birmingham	call	4	64	8636	4.016872786605136
ed	king	6	381	2176	4.016872786605136
call	vertical	7	8636	112	4.016872786605136
development	state	23	782	4064	4.016872786605136
call	preservation	4	8636	64	4.016872786605136
gun	king	8	508	2176	4.016872786605136
state	tornado	5	4064	170	4.016872786605136
state	vessel	4	4064	136	4.016872786605136
call	plural	5	8636	80	4.016872786605136
call	mathematical	8	8636	128	4.016872786605136
call	pc	4	8636	64	4.016872786605136
bible	call	13	208	8636	4.016872786605136
call	stuff	5	8636	80	4.016872786605136
beast	call	4	64	8636	4.016872786605136
reason	usually	20	950	2909	4.016857125196387
n	usually	4	190	2909	4.016857125196387
settlement	usually	6	285	2909	4.016857125196387
nearly	title	5	464	1489	4.016839375805332
journal	new	23	461	6894	4.016833746888047
high	picture	18	3523	706	4.016832183303809
modern	st.	5	1225	564	4.016831023226278
case	function	6	1470	564	4.016831023226278
law	meeting	4	1680	329	4.016831023226278
commission	december	4	310	1783	4.016804921728409
1983	december	6	465	1783	4.016804921728409
kill	scott	4	2595	213	4.01679187115656
ban	kill	4	213	2595	4.01679187115656
model	new	45	902	6894	4.016764204334666
animal	part	14	1405	1377	4.016707977441993
currently	have	5	719	961	4.016707828301955
have	health	5	961	719	4.016707828301955
internet	sell	4	347	1593	4.016697910524071
death	experience	10	2545	543	4.016690080747584
britain	character	5	417	1657	4.016686948848888
right	scientist	9	1990	625	4.016680221089493
active	foot	4	530	1043	4.016648322657314
include	section	18	4202	592	4.016631503767958
existence	way	4	169	3271	4.016624834262679
1996	election	7	769	1258	4.01661924184413
15	select	4	1207	458	4.0166065657756755
d.	house	6	349	2376	4.01658046833838
innocent	people	9	92	13520	4.016575828843394
demonstrate	people	9	92	13520	4.016575828843394
date	term	12	926	1791	4.0165648101026
connect	plant	5	548	1261	4.016563766226257
real	refer	6	854	971	4.016563070309115
left	small	14	580	3336	4.016562573225648
large	spread	16	4196	527	4.016562200413159
large	railway	16	4196	527	4.016562200413159
1970	chief	4	819	675	4.016556981048439
spend	tell	11	738	2060	4.016546305133962
department	effect	6	962	862	4.0165456724896575
country	total	32	3793	1166	4.016544585132907
democratic	result	4	381	1451	4.016541323067575
recent	result	4	381	1451	4.016541323067575
old	world	140	3646	5307	4.016523652121859
little	say	36	1224	4065	4.016517836414912
say	teaching	7	4065	238	4.016517836414912
athlete	say	5	170	4065	4.016517836414912
outer	say	5	170	4065	4.016517836414912
convince	say	5	170	4065	4.016517836414912
say	weak	8	4065	272	4.016517836414912
attend	begin	8	366	3021	4.016510007615659
begin	truck	4	3021	183	4.016510007615659
august	rename	4	1744	317	4.016496959711308
point	unit	11	2038	746	4.016481776843887
climb	hold	4	241	2294	4.016481302381854
ice	remain	5	532	1299	4.016480258565933
ignore	like	4	116	4766	4.016476083309798
like	substance	8	4766	232	4.016476083309798
hurt	like	11	319	4766	4.016476083309798
alice	like	5	145	4766	4.016476083309798
earn	year	35	488	9913	4.016459978863611
use	want	74	4173	2451	4.016449706126356
catholic	old	11	417	3646	4.016449513781141
theatre	war	9	457	2722	4.016443609507889
edward	order	5	407	1698	4.016442681695718
best	friend	5	566	1221	4.016442681695718
company	journey	4	2323	238	4.01642911251089
company	unlike	6	2323	357	4.01642911251089
build	production	13	2578	697	4.0164086385386595
anti	write	10	313	4416	4.016405105804217
list	word	27	1491	2503	4.016400698819336
later	muslim	6	3912	212	4.016371705833365
apply	red	4	424	1304	4.016371705833365
farm	red	4	424	1304	4.016371705833365
martin	study	4	285	1940	4.016361268501047
bar	public	4	380	1455	4.016361268501047
child	home	48	3356	1977	4.016358659179766
arm	role	6	541	1533	4.016356049863205
90	series	5	261	2648	4.016355006137902
compete	series	10	522	2648	4.016355006137902
action	kill	15	799	2595	4.01634039406294
action	similar	6	799	1038	4.01634039406294
cuba	know	8	143	7733	4.01633648013942
earth	rest	5	952	726	4.01630490821131
british	queen	8	1747	633	4.016294732282541
control	wide	8	1653	669	4.0162869046938665
condition	think	12	638	2600	4.016274293668111
13	start	34	987	4762	4.016224976151249
democratic	south	6	381	2177	4.016209935667269
chief	politician	5	675	1024	4.0162047175768105
2008	development	9	1591	782	4.016202398431553
receive	role	17	1533	1533	4.016199192560426
actress	character	7	584	1657	4.016192790583776
follow	series	34	1775	2648	4.016192439791356
online	stop	4	338	1636	4.016183845403708
chance	stop	4	338	1636	4.016183845403708
experiment	serve	4	303	1825	4.016165582499949
region	wave	4	1292	428	4.01616297353257
base	capture	9	2179	571	4.016147899591204
agent	change	7	253	3825	4.016137629523559
change	resource	7	3825	253	4.016137629523559
end	round	21	3629	800	4.016125206152343
country	sign	29	3793	1057	4.016117992078293
help	soil	5	2929	236	4.016112882273796
help	thought	5	2929	236	4.016112882273796
help	repeat	5	2929	236	4.016112882273796
help	weapon	10	2929	472	4.016112882273796
club	non	9	1581	787	4.0161038382040966
bring	california	4	1106	500	4.016100359730848
remain	surface	7	1299	745	4.016092905887841
player	strong	22	2905	1047	4.016083758042239
17	sister	4	843	656	4.016079489067476
continue	replace	9	1351	921	4.016076010652934
dutch	name	9	365	3409	4.016059778162628
near	send	13	1472	1221	4.016050591724317
david	west	6	585	1418	4.016048183638515
label	west	4	390	1418	4.016048183638515
court	germany	7	1252	773	4.01603178582778
hit	television	11	1091	1394	4.016001701072908
event	quickly	7	1451	667	4.016000481433916
consider	device	4	1115	496	4.015996009433099
consider	musician	4	1115	496	4.015996009433099
1971	late	4	446	1240	4.015996009433099
area	associate	10	3973	348	4.015991835578177
area	visible	5	3973	174	4.015991835578177
shoot	wife	5	666	1038	4.015979314085861
business	gold	5	947	730	4.015975140279239
important	self	7	2104	460	4.015966196448568
executive	term	5	386	1791	4.0159417502609625
1916	work	5	106	6522	4.015929229203339
movement	period	8	972	1138	4.015922968715278
child	o	5	3356	206	4.0159208818919625
base	performance	11	2179	698	4.015918225939379
join	primary	4	1369	404	4.015902100617947
candidate	join	4	404	1369	4.015902100617947
low	property	5	1369	505	4.015902100617947
join	musical	5	1369	505	4.015902100617947
believe	germany	8	1431	773	4.015887753976126
long	pipe	4	4222	131	4.015886449743035
gene	need	4	262	2111	4.015886449743035
generally	office	5	596	1160	4.0158707990379074
future	government	9	464	2682	4.0158707990379074
greek	international	5	464	1490	4.0158707990379074
ability	way	11	465	3271	4.015848983186767
scale	way	11	465	3271	4.015848983186767
1953	land	4	273	2026	4.015844714906651
florida	land	4	273	2026	4.015844714906651
local	military	8	1092	1013	4.015844714906651
behaviour	make	4	207	2672	4.015829064654264
lift	make	4	207	2672	4.015829064654264
easily	role	5	451	1533	4.0158228046008455
choir	high	4	157	3523	4.015810806241051
high	server	4	3523	157	4.015810806241051
develop	india	8	1162	952	4.0158081979151685
count	general	6	498	1666	4.0158081979151685
india	popular	12	952	1743	4.0158081979151685
occasion	team	4	151	3663	4.015805589594003
adopt	black	4	347	1594	4.015792548058909
direct	heart	5	1082	639	4.015791504741194
1981	game	14	452	4283	4.015790312379015
battle	forest	6	1259	659	4.01578559262173
2003	score	8	1073	1031	4.015757336503011
describe	instead	9	1061	1173	4.015749077126681
1957	know	17	304	7733	4.015743144724563
damage	thing	16	950	2329	4.0157416871984655
1984	series	9	470	2648	4.015740962697737
2014	club	15	1312	1581	4.015737253259705
device	television	5	496	1394	4.015737253259705
get	inspire	4	2634	210	4.015735166705005
2005	2010	20	1260	2195	4.015735166705005
great	mm	4	2267	244	4.015714301323969
jump	look	4	299	1850	4.015709085025862
look	tie	4	1850	299	4.015709085025862
charles	old	14	531	3646	4.015708339841957
1	material	12	2412	688	4.0157038687466144
1	security	6	2412	344	4.0157038687466144
dark	kind	6	711	1167	4.015688220022034
head	southern	7	1539	629	4.015681513477746
book	view	18	3237	769	4.015663877898954
americans	happen	5	449	1540	4.015662139191593
past	road	5	613	1128	4.015653793425429
hold	u.s.	14	2294	844	4.015626371962235
book	well	47	3237	2008	4.015623962145334
mile	move	8	570	1941	4.015617802861874
3	kansas	4	1844	300	4.015578683702422
3	mary	7	1844	525	4.015578683702422
3	management	4	1844	300	4.015578683702422
3	historical	6	1844	450	4.015578683702422
3	environment	5	1844	375	4.015578683702422
control	rich	6	1653	502	4.015568252105712
hour	store	5	937	738	4.015566165795421
