word_x	word_y	f_xy	f_x	f_y	pmi
death	try	3	81	69	5.3395344747456654
find	try	5	135	69	5.3395344747456654
get	try	4	108	69	5.3395344747456654
building	government	3	65	86	5.339276366677907
6	run	3	65	86	5.339276366677907
2007	run	3	65	86	5.339276366677907
know	rock	5	233	40	5.338760289033023
group	send	3	160	35	5.33669782257613
come	money	3	140	40	5.33669782257613
company	war	4	90	83	5.3360539060107035
begin	house	3	95	59	5.3354102767156695
century	song	4	65	115	5.335088569714473
cause	set	3	79	71	5.3343810667266744
include	single	4	136	55	5.334123878912304
good	return	3	110	51	5.334123878912304
good	sea	3	110	51	5.334123878912304
animal	important	3	66	85	5.334123878912304
17	world	3	31	181	5.333866736938378
complete	world	3	31	181	5.333866736938378
go	school	7	118	111	5.33324244003296
large	region	4	144	52	5.332581714103898
make	star	3	104	54	5.332581714103898
2	lead	3	78	72	5.332581714103898
india	large	3	39	144	5.332581714103898
2	need	3	78	72	5.332581714103898
large	public	3	144	39	5.332581714103898
2	show	4	78	96	5.332581714103898
lead	make	4	72	104	5.332581714103898
large	make	8	144	104	5.332581714103898
2	number	6	78	144	5.332581714103898
age	start	6	73	154	5.33129783483354
base	right	3	74	76	5.3305280553359236
add	small	3	45	125	5.330271553416697
music	study	4	121	62	5.329886886025833
high	star	4	139	54	5.329117858800327
7	american	3	44	128	5.328477315771162
new	product	3	245	23	5.327709039348876
charge	new	3	23	245	5.327709039348876
appearance	new	3	23	245	5.327709039348876
new	wide	3	245	23	5.327709039348876
main	way	5	93	101	5.327504234714839
money	state	3	40	141	5.3264294871223035
decide	group	4	47	160	5.3264294871223035
develop	state	3	40	141	5.3264294871223035
damage	state	3	40	141	5.3264294871223035
city	serve	6	159	71	5.325278859619422
book	name	5	96	98	5.325202183738301
like	woman	7	148	89	5.32511455914956
canada	play	3	25	226	5.323873782218547
result	take	3	50	113	5.323873782218547
take	today	3	113	50	5.323873782218547
play	singer	3	226	25	5.323873782218547
fire	write	3	36	157	5.32336318407452
2007	king	3	65	87	5.322597625531276
century	king	3	65	87	5.322597625531276
look	start	4	49	154	5.321450048877193
base	early	4	74	102	5.3210677260868575
grow	long	4	51	148	5.3210677260868575
area	county	4	151	50	5.320685504587499
area	small	10	151	125	5.320685504587499
kill	man	6	96	118	5.320303384325461
movie	show	6	118	96	5.320303384325461
father	kill	3	59	96	5.320303384325461
man	meet	3	118	48	5.320303384325461
go	kill	6	118	96	5.320303384325461
november	show	3	59	96	5.320303384325461
land	state	5	67	141	5.3192339857181
call	football	3	270	21	5.318775914578868
end	lead	4	105	72	5.318775914578868
company	september	3	90	63	5.318775914578868
21	call	4	28	270	5.318775914578868
company	think	3	90	63	5.318775914578868
force	main	3	61	93	5.318012785737541
american	citation	9	128	133	5.317588999628426
appearance	work	3	23	247	5.315979746766769
unit	work	3	23	247	5.315979746766769
charge	work	3	23	247	5.315979746766769
form	remain	3	116	49	5.315218095165679
decide	give	3	47	121	5.314456845456227
cause	lead	3	79	72	5.314203184789044
compose	year	3	18	316	5.314203184789044
cause	need	3	79	72	5.314203184789044
30	year	9	54	316	5.314203184789044
good	try	4	110	69	5.313062263384475
complete	new	4	31	245	5.312112184297857
indian	start	3	37	154	5.311669028084608
high	°	3	139	41	5.311415857066868
length	time	3	19	300	5.311162730468992
begin	united	4	95	80	5.311162730468992
begin	states	3	95	60	5.311162730468992
escape	time	3	19	300	5.311162730468992
organization	time	3	19	300	5.311162730468992
language	right	3	75	76	5.311162730468992
member	son	3	100	57	5.311162730468992
method	time	3	19	300	5.311162730468992
animal	large	5	66	144	5.310555407773899
player	popular	3	92	62	5.310150667964571
30	state	4	54	141	5.308507579125041
october	season	4	81	94	5.308507579125041
say	thing	6	136	84	5.308128670379359
include	model	3	136	42	5.308128670379359
country	near	3	102	56	5.308128670379359
early	total	3	102	56	5.308128670379359
art	citation	3	43	133	5.306361744205171
citation	reach	3	133	43	5.306361744205171
bad	good	3	52	110	5.306109502742707
make	single	3	104	55	5.306109502742707
city	police	3	159	36	5.305100977681791
camp	people	4	18	424	5.305100977681791
center	city	3	36	159	5.305100977681791
lead	usually	4	72	106	5.305100977681791
egg	people	4	18	424	5.305100977681791
old	son	4	134	57	5.303967229064789
release	see	4	134	57	5.303967229064789
2	name	4	78	98	5.302834370709847
movement	new	5	39	245	5.302834370709847
think	want	3	63	91	5.302834370709847
help	important	4	90	85	5.301702401219926
area	report	3	151	38	5.301576681639794
make	player	5	104	92	5.300872854376561
king	story	3	87	66	5.3005713192012776
animal	university	3	66	87	5.3005713192012776
study	work	8	62	247	5.30038289171575
country	person	5	102	94	5.297860334925532
decide	new	6	47	245	5.296682143728251
lead	united	3	72	80	5.296055838078784
book	states	3	96	60	5.296055838078784
home	kill	3	60	96	5.296055838078784
group	male	4	160	48	5.296055838078784
field	group	3	36	160	5.296055838078784
large	specie	3	144	40	5.296055838078784
create	lead	3	80	72	5.296055838078784
group	join	4	160	48	5.296055838078784
exist	number	3	40	144	5.296055838078784
1	create	4	96	80	5.296055838078784
2011	kill	3	60	96	5.296055838078784
style	use	3	43	134	5.295554989248589
little	use	3	43	134	5.295554989248589
england	play	4	34	226	5.295304630021776
publish	second	4	62	124	5.294553812913552
find	son	4	135	57	5.293240822471731
like	movement	3	148	39	5.293053349917261
different	event	3	148	39	5.293053349917261
believe	go	3	49	118	5.29055604093141
fall	man	3	49	118	5.29055604093141
bear	citation	8	116	133	5.289683003058541
family	march	3	84	69	5.28706705485153
use	way	7	134	101	5.28600068253534
make	water	5	104	93	5.285275999325542
find	little	3	135	43	5.28482858265553
call	piece	6	270	43	5.28482858265553
meet	music	3	48	121	5.284083196412708
later	september	4	123	63	5.283152004848146
early	see	3	102	57	5.2825935782722215
4	win	3	51	114	5.2825935782722215
say	son	4	136	57	5.2825935782722215
begin	early	5	95	102	5.2825935782722215
country	see	3	102	57	5.2825935782722215
country	receive	3	102	57	5.2825935782722215
language	world	7	75	181	5.2816367781658204
september	start	5	63	154	5.280808064379848
design	leave	3	52	112	5.2801142942097625
know	singer	3	233	25	5.279866599979454
base	end	4	74	105	5.27924755039223
episode	second	3	47	124	5.279123772343946
person	second	6	94	124	5.279123772343946
good	plant	3	110	53	5.2786287663206
good	short	3	110	53	5.2786287663206
good	life	6	110	106	5.2786287663206
little	play	5	43	226	5.27843081145738
find	need	5	135	72	5.2781339300815215
call	feature	5	270	36	5.2781339300815215
death	tell	3	81	72	5.2781339300815215
get	lead	4	108	72	5.2781339300815215
reach	world	4	43	181	5.276835791901999
goal	world	4	43	181	5.276835791901999
high	near	4	139	56	5.2766504389061915
movie	story	4	118	66	5.275909264967008
city	fall	4	159	49	5.27535363428774
city	new	20	159	245	5.27535363428774
cause	type	3	79	74	5.2746748206024066
line	type	3	79	74	5.2746748206024066
king	leave	5	87	112	5.274576110668333
include	plan	3	136	43	5.274181338456022
piece	say	3	43	136	5.274181338456022
social	time	4	26	300	5.27368802505033
news	people	5	23	424	5.273392117954453
disease	people	5	23	424	5.273392117954453
life	player	5	106	92	5.273392117954453
person	war	4	94	83	5.273318150662741
body	person	4	83	94	5.273318150662741
state	war	6	141	83	5.273318150662741
2020	citation	3	44	133	5.273194880269973
citation	station	3	133	44	5.273194880269973
7	citation	3	44	133	5.273194880269973
4	game	4	51	153	5.2731332490231555
force	show	3	61	96	5.272209096124416
day	son	4	137	57	5.272024336562034
example	way	3	58	101	5.271716456529092
5	live	4	42	186	5.271470199800511
change	september	4	124	63	5.271470199800511
2005	song	3	51	115	5.269993541492588
make	person	5	104	94	5.269845958755935
age	old	5	73	134	5.268960779236876
example	find	4	58	135	5.2681498415089
story	woman	3	66	89	5.267781384083608
lead	say	5	72	136	5.267486685882013
play	seven	3	226	26	5.267290253852179
pass	year	5	31	316	5.2668974700106865
cause	die	5	79	124	5.2668974700106865
name	states	3	98	60	5.266308494684733
end	total	3	105	56	5.266308494684733
join	new	6	48	245	5.266308494684733
develop	new	5	40	245	5.266308494684733
12	new	4	32	245	5.266308494684733
new	stone	3	245	24	5.266308494684733
end	leave	6	105	112	5.266308494684733
2007	world	6	65	181	5.265695234296799
city	hall	3	159	37	5.265572613495154
english	player	3	64	92	5.264346978351446
area	design	4	151	52	5.264101976221132
area	region	4	151	52	5.264101976221132
area	speak	3	151	39	5.264101976221132
early	start	8	102	154	5.263734551020906
day	minister	3	137	43	5.263612096745835
member	president	3	100	59	5.261409695271893
child	lead	3	82	72	5.260431928348063
join	later	3	48	123	5.260431928348063
book	later	6	96	123	5.260431928348063
book	child	4	96	82	5.260431928348063
life	live	10	106	186	5.257795262903435
live	plant	5	186	53	5.257795262903435
life	water	5	106	93	5.257795262903435
early	form	6	102	116	5.257502597309391
early	example	3	102	58	5.257502597309391
history	university	3	68	87	5.257502597309391
citation	woman	6	133	89	5.256893067940871
different	rock	3	148	40	5.256527473892147
group	hit	3	160	37	5.256527473892147
long	specie	3	148	40	5.256527473892147
able	group	3	37	160	5.256527473892147
district	state	4	56	141	5.256040159230905
1	number	7	96	144	5.255413853581438
make	see	3	104	57	5.254579202102625
need	work	9	72	247	5.254579202102625
2	right	3	78	76	5.254579202102625
12	work	4	32	247	5.254579202102625
city	king	7	159	87	5.254474904611824
water	word	4	93	85	5.25439668644157
ask	give	3	49	121	5.254335853018657
fall	give	3	49	121	5.254335853018657
music	version	3	121	49	5.254335853018657
house	old	4	59	134	5.254214193867689
november	release	4	59	134	5.254214193867689
area	large	11	151	144	5.2540483115572085
college	play	4	35	226	5.253484454327149
people	simply	3	424	14	5.2526335577876555
catch	people	3	14	424	5.2526335577876555
people	skill	3	424	14	5.2526335577876555
improve	people	3	14	424	5.2526335577876555
near	usually	3	56	106	5.2526335577876555
people	spanish	3	424	14	5.2526335577876555
call	community	3	270	22	5.251661718720331
know	possible	4	233	34	5.251297447782683
march	song	4	69	115	5.248931925964759
main	party	3	93	64	5.248750123300428
change	society	3	124	48	5.248750123300428
live	tv	3	186	32	5.248750123300428
doctor	live	3	32	186	5.248750123300428
national	party	3	93	64	5.248750123300428
english	second	4	64	124	5.248750123300428
career	year	7	44	316	5.247088988930507
large	town	5	144	69	5.246425070354184
get	player	5	108	92	5.246425070354184
set	thing	3	71	84	5.245844392125017
action	write	3	38	157	5.245360672073247
kind	write	3	38	157	5.245360672073247
character	game	4	52	153	5.245118872853559
2	game	6	78	153	5.245118872853559
french	game	3	39	153	5.245118872853559
rule	world	4	44	181	5.243668927966801
tell	war	3	72	83	5.242944501619222
need	war	3	72	83	5.242944501619222
body	lead	3	83	72	5.242944501619222
high	level	3	139	43	5.242703106982853
death	later	5	81	123	5.2425100203508
bad	song	3	52	115	5.2419791653229915
include	rule	3	136	44	5.2410144745208225
lot	say	3	44	136	5.2410144745208225
7	include	3	44	136	5.2410144745208225
role	say	3	44	136	5.2410144745208225
found	take	3	53	113	5.239809517430072
call	hit	5	270	37	5.2386055658948845
find	type	5	135	74	5.2386055658948845
century	later	4	65	123	5.238064115319609
government	national	4	86	93	5.237522867877173
select	time	3	20	300	5.237162149025216
list	place	3	48	125	5.237162149025216
number	small	9	144	125	5.237162149025216
manage	time	3	20	300	5.237162149025216
meet	place	3	48	125	5.237162149025216
time	true	3	300	20	5.237162149025216
mark	time	3	20	300	5.237162149025216
march	university	3	69	87	5.236440981781562
king	player	4	87	92	5.236440981781562
king	try	3	87	69	5.236440981781562
escape	year	3	19	316	5.236200672787771
good	want	5	110	91	5.235720174851309
air	start	4	52	154	5.235720174851309
2001	start	3	39	154	5.235720174851309
party	person	3	64	94	5.233320082730821
3	take	4	71	113	5.233020351767434
2005	movie	3	51	118	5.232840543075122
man	word	5	118	85	5.232840543075122
go	important	5	118	85	5.232840543075122
go	say	8	118	136	5.232840543075122
army	man	3	51	118	5.232840543075122
later	remain	3	123	49	5.230684584954011
later	lose	3	123	49	5.230684584954011
son	state	4	57	141	5.230505067123768
day	role	3	137	44	5.230445232810635
english	write	5	64	157	5.230253779683038
2011	release	4	60	134	5.229966647621012
head	release	3	45	134	5.229966647621012
idea	use	3	45	134	5.229966647621012
like	say	10	148	136	5.227958321695376
see	usually	3	57	106	5.227098465680518
life	son	3	106	57	5.227098465680518
expect	people	4	19	424	5.227098465680518
life	receive	3	106	57	5.227098465680518
african	people	4	19	424	5.227098465680518
film	win	3	53	114	5.227098465680518
century	national	3	65	93	5.2263823102719735
6	national	3	65	93	5.2263823102719735
2007	water	3	65	93	5.2263823102719735
high	university	6	139	87	5.226024365836223
1	end	5	96	105	5.225666510187386
fight	large	3	42	144	5.225666510187386
large	model	3	144	42	5.225666510187386
american	september	4	128	63	5.225666510187386
lead	thing	3	72	84	5.225666510187386
family	tell	3	84	72	5.225666510187386
tell	thing	3	72	84	5.225666510187386
need	thing	3	72	84	5.225666510187386
air	know	6	52	233	5.2232830716130865
level	state	3	43	141	5.222092827307567
8	new	4	33	245	5.221914375326279
tv	year	5	32	316	5.221093780397562
case	different	3	41	148	5.220903564161426
like	modern	3	148	41	5.220903564161426
child	record	3	82	74	5.220903564161426
long	modern	3	148	41	5.220903564161426
long	stand	3	148	41	5.220903564161426
national	university	4	93	87	5.220844126730543
3	win	4	71	114	5.220309300017879
animal	player	3	66	92	5.219952858992992
beat	time	4	27	300	5.219240241027953
big	small	5	81	125	5.219240241027953
officer	time	4	27	300	5.219240241027953
lose	second	3	49	124	5.219002779906376
change	fall	3	124	49	5.219002779906376
right	united	3	76	80	5.218053326077511
action	group	3	38	160	5.218053326077511
lead	state	5	72	141	5.21539817473356
short	song	3	53	115	5.214498428900884
land	want	3	67	91	5.2140251037519905
family	give	5	84	121	5.21369386852131
head	play	5	45	226	5.212842469829803
play	royal	3	226	27	5.212842469829803
1998	play	3	27	226	5.212842469829803
lead	play	8	72	226	5.212842469829803
2003	play	4	36	226	5.212842469829803
nearly	play	3	27	226	5.212842469829803
feature	play	4	36	226	5.212842469829803
good	type	4	110	74	5.212133354533694
3	run	3	71	86	5.211897060201679
3	government	3	71	86	5.211897060201679
6	team	3	65	94	5.210952269702367
2007	season	3	65	94	5.210952269702367
culture	work	4	33	247	5.210185082744172
career	high	3	44	139	5.209536243047654
know	refer	4	233	35	5.209477272088056
2011	early	3	60	102	5.208592996828445
early	states	3	102	60	5.208592996828445
country	united	4	102	80	5.208592996828445
tell	word	3	72	85	5.208592996828445
important	lead	3	85	72	5.208592996828445
early	group	8	102	160	5.208592996828445
group	return	4	160	51	5.208592996828445
2005	group	4	51	160	5.208592996828445
2011	say	4	60	136	5.208592996828445
country	states	3	102	60	5.208592996828445
lead	word	3	72	85	5.208592996828445
game	money	3	153	40	5.208592996828445
june	start	4	53	154	5.208239438429202
new	st.	3	245	25	5.2074148056311635
new	stage	3	245	25	5.2074148056311635
place	remain	3	125	49	5.2074148056311635
february	release	4	61	134	5.206119905666644
force	use	4	61	134	5.206119905666644
british	state	4	58	141	5.205414086160937
king	person	4	87	94	5.205414086160937
state	university	6	141	87	5.205414086160937
national	story	3	93	66	5.2043560039419745
live	rule	4	186	44	5.2043560039419745
live	range	3	186	33	5.2043560039419745
main	story	3	93	66	5.2043560039419745
book	english	3	96	64	5.202946433687303
mean	open	3	96	64	5.202946433687303
example	usually	3	58	106	5.202007484717687
modern	time	6	41	300	5.201538239294495
history	world	6	68	181	5.200600206074914
league	world	3	34	181	5.200600206074914
call	kind	5	270	38	5.2001314180802485
get	marry	3	108	57	5.2001314180802485
number	receive	4	144	57	5.2001314180802485
action	call	5	38	270	5.2001314180802485
come	role	3	140	44	5.199194298826195
develop	start	3	40	154	5.199194298826195
rock	start	3	40	154	5.199194298826195
force	way	3	61	101	5.198960114093778
human	make	4	79	104	5.198725967369108
event	year	6	39	316	5.198725967369108
2	cause	3	78	79	5.198725967369108
28	year	4	26	316	5.198725967369108
hold	player	3	67	92	5.198257787893674
people	think	13	424	63	5.198185773765279
day	home	4	137	60	5.198023755118258
army	give	3	51	121	5.196620355162369
music	return	3	121	51	5.196620355162369
2005	music	3	51	121	5.196620355162369
history	music	4	68	121	5.196620355162369
give	return	3	121	51	5.196620355162369
computer	work	3	25	247	5.195685513049057
radio	work	3	25	247	5.195685513049057
canada	work	3	25	247	5.195685513049057
begin	century	3	95	65	5.195685513049057
international	work	6	50	247	5.195685513049057
3	bear	4	71	116	5.195218319055049
citation	national	6	133	93	5.193467687799238
form	group	9	116	160	5.1929623451146805
age	play	8	73	226	5.192942912392098
place	story	4	125	66	5.192768029666762
win	world	10	114	181	5.1921386273267185
son	world	5	57	181	5.1921386273267185
government	need	3	86	72	5.191719178264049
number	reach	3	144	43	5.191719178264049
large	little	3	144	43	5.191719178264049
need	run	3	72	86	5.191719178264049
large	piece	3	144	43	5.191719178264049
large	style	3	144	43	5.191719178264049
championship	second	3	50	124	5.189856434246859
away	city	3	39	159	5.189623760261855
7	state	3	44	141	5.188925963372368
election	state	3	44	141	5.188925963372368
season	story	3	94	66	5.188925963372368
role	state	3	44	141	5.188925963372368
important	system	3	85	73	5.18869343939074
water	woman	4	93	89	5.188054191612873
call	process	3	270	23	5.187531381300615
call	charge	3	270	23	5.187531381300615
help	try	3	90	69	5.187531381300615
call	page	3	270	23	5.187531381300615
call	news	3	270	23	5.187531381300615
child	way	4	82	101	5.187182946317424
august	take	3	55	113	5.186370258468612
base	family	3	74	84	5.186138146000749
base	thing	3	74	84	5.186138146000749
like	total	4	148	56	5.186138146000749
like	original	3	148	42	5.186138146000749
family	type	3	84	74	5.186138146000749
5	long	3	42	148	5.186138146000749
story	write	5	66	157	5.185859660324585
lead	number	5	72	144	5.18502452569004
large	number	10	144	144	5.18502452569004
appear	change	4	67	124	5.182660932842655
group	region	4	160	52	5.180578620658848
1	6	3	96	65	5.180578620658848
2011	make	3	60	104	5.180578620658848
6	kill	3	65	96	5.180578620658848
1	2007	3	96	65	5.180578620658848
group	public	3	160	39	5.180578620658848
create	great	3	80	78	5.180578620658848
live	near	5	186	56	5.17836079540903
result	small	3	50	125	5.1782684599716475
found	man	3	53	118	5.1773454304834186
movie	western	3	118	53	5.1773454304834186
history	player	3	68	92	5.176884137101107
music	try	4	121	69	5.175558739634539
30	bear	3	54	116	5.175040437117419
1	king	4	96	87	5.175040437117419
book	king	4	96	87	5.175040437117419
king	tell	3	87	72	5.175040437117419
30	form	3	54	116	5.175040437117419
begin	story	3	95	66	5.173659206719058
good	receive	3	110	57	5.173659206719058
base	take	4	74	113	5.173314105643166
20	american	3	49	128	5.1731990902932505
later	return	3	123	51	5.172969087097724
find	study	4	135	62	5.171934526249597
group	large	11	160	144	5.170524955994925
people	thing	17	424	84	5.1701713975956824
base	convert	3	74	85	5.169064632641807
band	record	3	85	74	5.169064632641807
convert	record	3	85	74	5.169064632641807
convert	long	6	85	148	5.169064632641807
happen	know	5	45	233	5.16883528759071
know	nearly	3	233	27	5.16883528759071
design	give	3	52	121	5.1686059789927725
land	person	3	67	94	5.167230892273049
development	work	4	34	247	5.167116360852286
period	work	4	34	247	5.167116360852286
competition	time	4	28	300	5.166772821133818
replace	time	4	28	300	5.166772821133818
opera	time	4	28	300	5.166772821133818
family	language	3	84	75	5.166772821133818
mother	time	5	35	300	5.166772821133818
condition	time	3	21	300	5.166772821133818
end	states	3	105	60	5.166772821133818
come	states	4	140	60	5.166772821133818
come	part	3	140	45	5.166772821133818
place	river	5	125	84	5.166772821133818
minor	time	3	21	300	5.166772821133818
space	time	6	42	300	5.166772821133818
offer	time	3	21	300	5.166772821133818
common	start	3	41	154	5.163570389095474
big	make	4	81	104	5.162656712661586
death	great	3	81	78	5.162656712661586
2	death	3	78	81	5.162656712661586
health	year	3	20	316	5.162200091343994
office	year	3	20	316	5.162200091343994
true	year	3	20	316	5.162200091343994
sister	year	3	20	316	5.162200091343994
development	live	3	34	186	5.161287282050088
country	study	3	102	62	5.161287282050088
10	second	3	51	124	5.161287282050088
publish	say	4	62	136	5.161287282050088
history	main	3	68	93	5.161287282050088
10	die	3	51	124	5.161287282050088
die	return	3	124	51	5.161287282050088
early	second	6	102	124	5.161287282050088
good	song	6	110	115	5.161059169939424
play	week	3	226	28	5.160375049935667
play	replace	3	226	28	5.160375049935667
leave	take	6	112	113	5.160375049935667
book	story	3	96	66	5.158552314328849
animal	kill	3	66	96	5.158552314328849
large	present	3	144	44	5.158552314328849
animal	group	5	66	160	5.158552314328849
begin	woman	4	95	89	5.157357394389957
area	space	3	151	42	5.15718677230462
long	time	21	148	300	5.156991800341232
major	state	4	60	141	5.15650448567999
idea	state	3	45	141	5.15650448567999
age	university	3	73	87	5.155140879679713
king	series	3	87	73	5.155140879679713
race	start	4	55	154	5.154800179467742
inside	people	5	25	424	5.153097884236741
people	tribe	3	424	15	5.153097884236741
claim	people	3	15	424	5.153097884236741
fill	people	3	15	424	5.153097884236741
20th	people	3	15	424	5.153097884236741
people	website	3	424	15	5.153097884236741
40	people	3	15	424	5.153097884236741
civil	people	3	15	424	5.153097884236741
live	see	5	186	57	5.152825703301892
long	piece	3	148	43	5.152190814077411
different	style	3	148	43	5.152190814077411
different	piece	3	148	43	5.152190814077411
eat	like	3	43	148	5.152190814077411
hear	new	3	26	245	5.150831277264796
go	star	3	118	54	5.150378382883149
art	work	5	43	247	5.15024254228789
play	season	10	226	94	5.15010671448184
important	place	5	85	125	5.149699307774877
10	small	3	51	125	5.149699307774877
sea	small	3	51	125	5.149699307774877
example	good	3	58	110	5.148568225756227
team	world	8	94	181	5.14851169492646
battle	world	4	47	181	5.14851169492646
base	song	4	74	115	5.148003017113978
right	thing	3	76	84	5.147663998186113
company	set	3	90	71	5.146308718574102
company	serve	3	90	71	5.146308718574102
south	war	3	77	83	5.146082962366632
history	team	3	68	94	5.145857241480482
battle	say	3	47	136	5.145857241480482
2	child	3	78	82	5.144954710928127
club	later	3	52	123	5.144954710928127
nearly	year	4	27	316	5.1442781833467315
group	specie	3	160	40	5.1440527446337345
different	way	7	148	101	5.142636507364163
april	die	4	69	124	5.140225666522259
try	water	3	69	93	5.140225666522259
national	town	3	93	69	5.140225666522259
april	second	4	69	124	5.140225666522259
king	later	5	87	123	5.139416527386697
program	work	3	26	247	5.139101984682689
hear	work	3	26	247	5.139101984682689
performance	work	3	26	247	5.139101984682689
social	work	3	26	247	5.139101984682689
life	way	5	106	101	5.138742591259671
game	original	3	153	42	5.138203668937047
early	think	3	102	63	5.138203668937047
result	time	7	50	300	5.137626475474302
2009	release	3	48	134	5.13685724322953
power	use	4	64	134	5.13685724322953
1	release	6	96	134	5.13685724322953
land	show	3	67	96	5.13685724322953
john	write	3	41	157	5.135736180898748
base	king	3	74	87	5.135512072930781
example	like	4	58	148	5.135512072930781
battle	day	3	47	137	5.135287999770295
song	total	3	115	56	5.1350639614064795
come	young	3	140	46	5.1350639614064795
see	take	3	57	113	5.13483995782853
man	want	5	118	91	5.1344368390141275
air	second	3	52	124	5.133272905880491
group	music	9	160	121	5.132080102967659
begin	say	6	95	136	5.130590484827172
age	man	4	73	118	5.1304788254454445
citation	october	5	133	81	5.129742090188851
party	way	3	64	101	5.129697451656664
japanese	start	3	42	154	5.128804970934797
great	war	3	78	83	5.127467284199286
large	states	4	144	60	5.126130836636472
company	lead	3	90	72	5.126130836636472
create	october	3	80	81	5.126130836636472
business	call	3	24	270	5.126130836636472
30	group	4	54	160	5.126130836636472
close	large	3	45	144	5.126130836636472
number	part	3	144	45	5.126130836636472
science	work	4	35	247	5.125296185157659
april	season	3	69	94	5.124795625952652
person	well	3	94	69	5.124795625952652
player	season	4	92	94	5.124795625952652
person	try	3	94	69	5.124795625952652
march	season	3	69	94	5.124795625952652
national	water	4	93	93	5.12462881147124
general	place	3	52	125	5.12168493160528
country	important	4	102	85	5.121130155578106
early	important	4	102	85	5.121130155578106
begin	day	6	95	137	5.120021243116985
1	play	10	96	226	5.1197330654383215
live	send	3	186	35	5.1194671063554615
like	lot	3	148	44	5.119023950142212
different	job	3	148	44	5.119023950142212
like	station	3	148	44	5.119023950142212
like	rule	3	148	44	5.119023950142212
south	state	5	77	141	5.11853663548097
begin	group	7	95	160	5.118517652526597
2011	world	5	60	181	5.118138045882941
lead	world	6	72	181	5.118138045882941
large	world	12	144	181	5.118138045882941
feature	world	3	36	181	5.118138045882941
center	world	3	36	181	5.118138045882941
hand	world	3	36	181	5.118138045882941
2003	world	3	36	181	5.118138045882941
child	life	4	82	106	5.11747397450602
station	work	5	44	247	5.11707567835269
know	opera	3	233	28	5.1163678676965745
21	know	3	28	233	5.1163678676965745
time	travel	4	300	29	5.11614674806385
member	university	4	100	87	5.11614674806385
say	united	5	136	80	5.115483592436964
include	join	3	136	48	5.115483592436964
meet	say	3	48	136	5.115483592436964
history	show	3	68	96	5.115483592436964
3	player	3	71	92	5.1145998588467645
high	score	3	139	47	5.1143790100073145
award	give	4	72	121	5.114158194970396
music	star	3	121	54	5.114158194970396
die	later	7	124	123	5.113590540018792
game	win	8	153	114	5.112668576829909
house	school	3	59	111	5.110850018696512
man	record	4	118	74	5.110850018696512
like	man	8	148	118	5.110850018696512
later	move	4	123	71	5.110684808843381
2	leave	4	78	112	5.11018929276745
north	river	3	78	84	5.11018929276745
tell	want	3	72	91	5.11018929276745
kill	want	4	96	91	5.11018929276745
british	play	6	58	226	5.109748976865699
example	take	3	58	113	5.109748976865699
begin	march	3	95	69	5.109528869299342
season	water	4	94	93	5.109198770901634
person	water	4	94	93	5.109198770901634
cause	war	3	79	83	5.109088754884431
group	stand	3	160	41	5.108428834903013
get	october	4	108	81	5.108208928639209
century	way	3	65	101	5.10732963862821
2007	way	3	65	101	5.10732963862821
name	old	6	98	134	5.1071098998354785
2012	release	3	49	134	5.1071098998354785
20	release	3	49	134	5.1071098998354785
old	version	3	134	49	5.1071098998354785
like	type	5	148	74	5.105967797316765
die	life	6	124	106	5.105792169458384
second	short	3	124	53	5.105792169458384
life	love	3	106	62	5.105792169458384
day	open	4	137	64	5.1049143507267765
game	level	3	153	43	5.104256337013709
game	style	3	153	43	5.104256337013709
come	light	3	140	47	5.104037065785855
come	decide	3	140	47	5.104037065785855
city	town	5	159	69	5.103467116512141
city	island	5	159	69	5.103467116512141
say	take	7	136	113	5.10265955207938
university	way	4	87	101	5.10179145508678
perform	write	3	42	157	5.100970762738072
2	state	5	78	141	5.099920957313623
good	states	3	110	60	5.099658625275281
time	user	3	300	22	5.099658625275281
magazine	time	3	22	300	5.099658625275281
community	time	3	22	300	5.099658625275281
step	time	3	22	300	5.099658625275281
3	second	4	71	124	5.099003003795746
set	water	3	71	93	5.099003003795746
go	total	3	118	56	5.097910962989014
man	total	3	118	56	5.097910962989014
leave	man	6	112	118	5.097910962989014
country	get	5	102	108	5.097561684439701
make	usually	5	104	106	5.096514355870374
2000	new	4	36	245	5.09638349324242
new	police	4	245	36	5.09638349324242
idea	new	5	45	245	5.09638349324242
find	lose	3	135	49	5.09638349324242
end	september	3	105	63	5.09638349324242
end	family	4	105	84	5.09638349324242
london	start	3	43	154	5.09485763901146
1	town	3	96	69	5.094421976909134
award	player	3	72	92	5.094421976909134
short	small	3	53	125	5.094204195183173
found	place	3	53	125	5.094204195183173
plant	small	3	53	125	5.094204195183173
begin	water	4	95	93	5.093932014248323
battle	state	3	47	141	5.093768730332028
important	make	4	85	104	5.0931157794085085
2007	country	3	65	102	5.0931157794085085
band	great	3	85	78	5.0931157794085085
century	country	3	65	102	5.0931157794085085
great	important	3	78	85	5.0931157794085085
animal	use	4	66	134	5.092463123871077
old	story	4	134	66	5.092463123871077
build	line	3	84	79	5.091810763452596
group	war	6	160	83	5.090941408174172
united	war	3	80	83	5.090941408174172
later	p.	3	123	54	5.090506926905751
later	lead	4	123	72	5.090506926905751
child	death	3	82	81	5.090506926905751
area	control	3	151	44	5.090072576446083
lose	world	4	49	181	5.08839070248889
lead	start	5	72	154	5.088162986437451
