word_x	word_y	f_xy	f_x	f_y	pmi
range	free	3	48	338	4.208761038154627
appreciate	truly	3	122	133	4.208583202093892
light	window	5	213	127	4.20817426232617
home	000	8	646	67	4.208160929285114
block	12	4	158	137	4.207827643299182
give	inning	3	246	66	4.207694350460274
9	april	3	99	164	4.207694350460274
email	statement	3	116	140	4.207338963085429
include	activity	4	271	80	4.205563338195578
5	mary	3	187	87	4.204765019421603
hear	side	3	307	53	4.204587675224589
home	nurse	5	646	42	4.203860791851489
page	visit	3	74	220	4.203789896004358
pass	aug	3	296	55	4.203789896004358
24	die	8	67	648	4.203701281094415
3	7	4	161	135	4.201907999271364
lunch	bring	5	90	302	4.201310733669421
conversation	begin	5	69	394	4.200992293089628
local	level	5	185	147	4.200514763971498
huge	benefit	4	147	148	4.200514763971498
lot	overcome	3	628	26	4.199542508125249
p.m	home	7	59	646	4.19896199243865
business	model	4	396	55	4.198924140832542
tie	end	4	50	436	4.197599959885161
important	relationship	4	245	89	4.197269104467844
safety	important	4	89	245	4.197269104467844
additional	information	4	82	266	4.196806034317539
opportunity	unique	3	167	98	4.196188838568707
bear	county	29	436	363	4.1956114067917065
play	golf	8	672	65	4.194955238629597
lead	21	6	395	83	4.193854700746578
time	waste	13	1128	63	4.1932489166791935
follow	dinner	6	432	76	4.191787959550914
sunday	january	3	144	114	4.191787959550914
3	september	3	161	102	4.1912607550718555
yard	14	5	232	118	4.1909445248347605
see	trend	3	222	74	4.190733743178912
focus	positive	3	158	104	4.190382508839773
close	suggest	3	316	52	4.190382508839773
contact	detail	5	178	154	4.189048597662875
feel	sick	3	514	32	4.18897842596409
minute	late	6	177	186	4.187838613966939
welcome	adult	3	270	61	4.187050040544251
live	entertainment	6	515	64	4.186174353087387
end	0	5	436	63	4.186104321047331
fish	eat	3	134	123	4.1859992793609555
event	partnership	3	471	35	4.185736708600218
away	sept	3	254	65	4.183550475357348
park	spot	4	286	77	4.182982596963521
20	mrs	3	140	118	4.18267690885116
15	january	3	145	114	4.181803870978292
bill	farm	3	176	94	4.180582504843033
away	tuesday	7	254	152	4.180383196278664
view	south	4	187	118	4.180102965187333
point	finish	51	840	335	4.17980301339705
center	2008	3	267	62	4.179710733083539
drive	self	4	223	99	4.179383954436897
drive	9	4	223	99	4.179383954436897
christian	member	4	71	311	4.179122584801527
bear	thompson	3	436	38	4.178491136937456
city	iowa	3	436	38	4.178491136937456
light	feature	4	213	104	4.174491136069881
friday	morning	3	142	117	4.174491136069881
13	30	3	118	141	4.172408573397333
5	2013	3	187	89	4.171975084303933
view	recommend	3	187	89	4.171975084303933
saturday	tournament	3	183	91	4.171108496675229
thursday	west	3	170	98	4.170502194905058
10	marry	16	232	383	4.170458897384282
deny	mr	6	95	351	4.16942014652246
garden	memorial	3	115	145	4.169203834198658
option	available	10	135	412	4.168252445090125
$	class	6	192	174	4.166696978588083
performance	strong	4	135	165	4.166502663140165
company	energy	5	268	104	4.165039660725309
park	vehicle	8	286	156	4.164366918796174
farm	locate	3	94	178	4.164280692513933
old	18	6	313	107	4.163117141824203
private	company	6	125	268	4.162729500038108
right	corner	5	594	47	4.162660596845771
30	bear	11	141	436	4.161336415898389
1	record	8	184	243	4.161266014774018
decision	respect	4	207	108	4.161266014774018
1	tuesday	5	184	152	4.160079099823576
support	fully	3	373	45	4.1597180585730555
country	divide	3	350	48	4.158429362604483
17	point	15	100	840	4.158429362604483
police	recover	3	382	44	4.157742528484922
research	center	4	84	267	4.156627119970497
check	box	3	267	63	4.156627119970497
block	july	6	158	213	4.156112606755027
call	doctor	3	306	55	4.155855418940656
saturday	johnson	3	183	92	4.1553411808169125
sunday	mr	9	144	351	4.1543132541322505
die	barbara	3	648	26	4.1543132541322505
advice	follow	6	78	432	4.1543132541322505
add	wilson	3	411	41	4.154056386858201
pass	tuesday	8	296	152	4.152259595364277
point	assist	30	840	201	4.1512338612002795
2	novel	3	603	28	4.1512338612002795
12	add	10	137	411	4.150541902681964
double	numb	3	131	129	4.149952718197263
4	november	4	245	92	4.149440579377228
include	ticket	5	271	104	4.1489798098292106
decision	totally	4	207	109	4.14796919216056
business	san	4	396	57	4.147393840192461
finish	14	7	335	118	4.14633506178744
future	focus	5	179	158	4.1439720438828145
street	park	9	178	286	4.143960708134337
park	locate	9	286	178	4.143960708134337
medical	april	4	138	164	4.143564013040559
mr	trump	8	351	129	4.1430859987089965
hold	meeting	3	386	44	4.14271431925259
happen	opposite	3	386	44	4.14271431925259
die	20	16	648	140	4.140507454607221
point	16	16	840	108	4.140507454607221
die	60	4	648	35	4.140507454607221
18	monday	3	107	159	4.140253033472465
hope	peace	3	258	66	4.13898160037626
national	health	4	167	136	4.13847334071242
straight	pretty	3	51	334	4.13847334071242
national	study	4	167	136	4.13847334071242
family	funeral	13	555	133	4.138453795839246
report	annual	3	437	39	4.137711286795121
development	focus	3	108	158	4.135934724817397
st	hall	3	176	97	4.135258514333543
candidate	attend	3	78	219	4.134413696694546
easy	journey	3	255	67	4.134160347841338
class	fee	4	174	131	4.133273977050633
news	2014	4	300	76	4.132894270497346
release	news	9	171	300	4.132894270497346
want	championship	5	1188	24	4.132286947802252
cemetery	south	3	145	118	4.132050835781192
march	daughter	5	155	184	4.131882207992923
late	johnson	3	186	92	4.131882207992923
june	19	3	199	86	4.131713599912221
numb	grow	4	129	177	4.13080766893056
lose	0	3	272	63	4.1298602104077125
important	factor	3	245	70	4.128682019210431
national	award	4	167	137	4.127904099002233
community	impact	5	415	69	4.126076586311718
october	bear	7	92	436	4.125249115660477
book	county	19	300	363	4.124923559388765
10	point	34	232	840	4.124876802893456
17	2016	3	100	172	4.124482030681145
home	die	73	646	648	4.1242246757382794
5	october	3	187	92	4.124146559213319
thursday	7	4	170	135	4.123433941248279
like	smell	8	1241	37	4.122899708677505
expect	december	3	246	70	4.122805452873761
marry	7	9	383	135	4.1215492969033365
long	tradition	3	367	47	4.1203778706371175
15	cost	6	145	238	4.11987612183509
donation	food	4	77	299	4.1188522595438055
complete	pass	11	214	296	4.118151741044012
big	difference	16	587	157	4.117803032435132
door	enter	3	180	96	4.117787378107137
$	door	6	192	180	4.117787378107137
provide	music	20	379	304	4.117587017709496
assist	19	3	201	86	4.117286529276941
information	website	6	266	130	4.116952726628324
score	inning	3	262	66	4.116785854262064
11	dig	3	173	100	4.1161185577465185
15	june	5	145	199	4.115034858765591
board	sponsor	5	251	115	4.114534964429027
john	father	4	155	149	4.114347548700413
experience	necessary	4	330	70	4.11403524324603
incident	officer	4	150	154	4.11403524324603
wo	hurt	3	159	109	4.113535695096687
sound	voice	3	197	88	4.113119537064295
dead	hospital	5	123	235	4.112537117419935
memory	share	3	83	209	4.11220441173016
party	join	5	208	139	4.112187778459575
center	sept	3	267	65	4.111539230441959
center	feb	3	267	65	4.111539230441959
start	crack	3	755	23	4.110708184888514
lead	seven	12	395	176	4.109462513456205
11	finish	10	173	335	4.108923056342315
topic	photo	4	84	276	4.108798594879882
find	hopefully	3	669	26	4.108300856375415
boy	incident	3	116	150	4.107803289534515
help	greatly	3	435	40	4.107803289534515
st	9	3	176	99	4.105814736441061
require	attention	3	242	72	4.105814736441061
fund	benefit	4	157	148	4.105566359916235
set	bar	4	280	83	4.1053180261449205
goal	ryan	3	306	57	4.104325118300575
locate	north	3	178	98	4.104159700076362
street	north	3	178	98	4.104159700076362
player	football	3	148	118	4.102506560167177
continue	discussion	4	319	73	4.1024033017919255
canada	face	3	71	246	4.102341350314046
1	beat	3	184	95	4.101185410770007
create	fear	3	190	92	4.101185410770007
family	entertain	4	555	42	4.100979090420583
die	7	15	648	135	4.099865470109875
die	thomas	6	648	54	4.099865470109875
hear	committee	3	307	57	4.099618115623047
spend	weekend	3	125	140	4.099535673550914
say	turnout	4	1373	17	4.099061723039372
12	july	5	137	213	4.098826866137809
near	grow	3	99	177	4.097640804995361
6	bear	10	134	436	4.097295054089475
24	bear	5	67	436	4.097295054089475
18	april	3	107	164	4.095583984138737
start	noon	4	755	31	4.095111329837495
research	share	3	84	209	4.094926420298325
saturday	22	3	183	96	4.0939406361527695
net	win	6	61	576	4.0939406361527695
2	period	7	603	68	4.093518363343992
free	children	3	338	52	4.093283820734691
vote	0	3	279	63	4.093201739828864
night	monday	7	258	159	4.092885185786806
wrong	dead	6	286	123	4.0922171330403385
learn	quickly	4	255	92	4.091725081520941
build	bridge	3	345	51	4.091725081520941
visit	library	3	220	80	4.091315166745946
13	june	4	118	199	4.090372804531322
15	die	16	145	648	4.089881381537253
simple	pretty	12	211	334	4.089799493976731
street	clean	3	178	99	4.08951292411196
spend	month	4	125	188	4.089267338097088
lead	carry	8	395	119	4.089113868064403
economy	government	3	77	229	4.088612646366123
medical	july	5	138	213	4.0883344923201665
good	receiver	3	1357	13	4.087958251598022
11	september	3	173	102	4.087549405549748
absolutely	amaze	4	130	181	4.087426774325152
bear	taylor	4	436	54	4.086568647496417
great	asset	4	942	25	4.086201035049304
$	1	6	192	184	4.086078518379799
22	daughter	3	96	184	4.086078518379799
increase	position	4	153	154	4.085466091049259
12	2016	4	137	172	4.085343636774187
option	consider	3	135	131	4.084364376569686
close	eye	6	316	112	4.083467304923261
run	allow	11	503	129	4.083430247845328
rate	market	3	100	177	4.083141235300246
market	value	3	177	100	4.083141235300246
11	die	19	173	648	4.083089757359048
st	bear	13	176	436	4.08246424916368
program	youth	3	322	55	4.082326383518692
june	25	3	199	89	4.082244923647921
purchase	available	6	86	412	4.081837693272652
resource	community	4	57	415	4.079782934037783
include	fee	6	271	131	4.0790309322666465
morning	tuesday	3	117	152	4.076310742130978
water	cold	3	247	72	4.076310742130978
office	retire	3	139	128	4.075661902434461
challenge	face	9	217	246	4.075499738095405
run	touchdown	5	503	59	4.074510930156806
score	period	3	262	68	4.073717132370178
near	stand	3	99	180	4.073393258748683
check	balance	4	267	89	4.07321111178286
center	28	4	267	89	4.07321111178286
employ	center	4	89	267	4.07321111178286
year	past	15	1061	84	4.073004706351806
year	veteran	5	1061	28	4.073004706351806
dangerous	world	5	78	381	4.072519162968604
injury	memorial	3	123	145	4.072179379803794
memorial	april	4	145	164	4.072179379803794
cost	trip	4	238	100	4.070966521354143
reserve	country	3	51	350	4.070966521354143
away	april	7	254	164	4.070758705104166
available	website	9	412	130	4.0706971356674515
$	general	3	192	93	4.07048166332878
registration	process	3	72	248	4.07048166332878
2014	hospital	3	76	235	4.070158515149383
mother	boy	3	154	116	4.0698354393354945
bear	allen	3	436	41	4.068866645762958
bear	anderson	3	436	41	4.068866645762958
event	proceeds	3	471	38	4.067092212101599
film	january	3	157	114	4.067092212101599
event	participate	3	471	38	4.067092212101599
store	local	4	129	185	4.0670317584972455
matt	subject	3	221	81	4.066850412881911
27	mr	4	68	351	4.066850412881911
win	race	11	576	114	4.066257077467055
christmas	season	3	55	326	4.06451510740223
large	garden	3	156	115	4.063710705351345
12	score	6	137	262	4.063147890659991
run	score	22	503	262	4.061234501731132
special	relationship	3	202	89	4.060658061439775
pass	jan	4	296	81	4.060337105923237
ball	turn	4	110	218	4.060096436135225
feel	familiar	3	514	35	4.059695409019123
19	today	5	86	349	4.058220588412424
group	own	3	261	69	4.058172521809914
block	match	3	158	114	4.057932212816123
john	march	4	155	155	4.057391663888336
1	west	3	184	98	4.056331174985747
away	friday	6	254	142	4.05617116888112
year	survivor	3	1061	17	4.055931192992864
record	9	4	243	99	4.0554713507514215
29	bear	5	69	436	4.054859787769079
grow	organization	3	177	102	4.054572083103475
schedule	thursday	5	177	170	4.054572083103475
truly	amaze	4	133	181	4.054512151852417
pass	23	3	296	61	4.0544122719661315
use	fresh	3	296	61	4.0544122719661315
4	2016	7	245	172	4.054092702789747
make	statement	6	258	140	4.054092702789747
lead	23	4	395	61	4.053194293809461
miss	conversion	3	341	53	4.053054591570596
29	score	3	69	262	4.052655516842348
finish	miller	3	335	54	4.0516981876493645
people	innocent	3	754	24	4.051219761168148
traffic	light	3	85	213	4.050502418794428
light	tree	3	213	85	4.050502418794428
daughter	april	5	184	164	4.050454608649077
happy	memory	4	291	83	4.049725700181603
private	memorial	3	125	145	4.048909600480947
city	hall	7	436	97	4.048898229530362
happen	terrible	3	386	47	4.04755708621225
follow	creek	3	432	42	4.047398050215739
new	hobby	3	864	21	4.047398050215739
win	0	6	576	63	4.047398050215739
article	completely	3	168	108	4.047398050215739
new	introduce	4	864	28	4.047398050215739
play	defeat	3	672	27	4.047398050215739
seat	car	3	81	224	4.047398050215739
friday	july	5	142	213	4.0471118295936535
tough	pretty	8	145	334	4.046027091947825
long	last	4	367	66	4.045610102235146
struggle	continue	3	57	319	4.044300347228357
add	touchdown	4	411	59	4.044002841393287
13	add	8	118	411	4.044002841393287
18	thursday	3	107	170	4.043745052619119
guy	tough	6	251	145	4.043150331192261
expect	trend	3	246	74	4.042635104189778
hospital	march	6	235	155	4.0419616233187305
st	member	9	176	311	4.039363087111224
thing	funny	9	693	79	4.039073185564807
lunch	free	5	90	338	4.038836036712315
meet	wife	5	371	82	4.038741188085287
day	deadline	3	795	23	4.036229968929237
complete	january	4	214	114	4.035283473870923
video	entire	3	150	122	4.0350469470992
end	note	6	436	84	4.034101227602282
open	december	5	436	70	4.034101227602282
bear	creek	3	436	42	4.034101227602282
perfect	9	3	185	99	4.033864894562046
case	court	8	337	145	4.033126603240019
happy	luck	3	291	63	4.032447708749768
police	truck	4	382	64	4.032211646401063
police	investigation	11	382	176	4.032211646401063
operation	police	3	48	382	4.032211646401063
office	investigation	4	139	176	4.031267783076007
expect	june	8	246	199	4.030501348553923
thursday	16	3	170	108	4.0303245368567975
education	fund	3	117	157	4.0296175066829365
volunteer	opportunity	3	110	167	4.0295389691592565
team	beat	8	516	95	4.0285576106826095
marry	jim	4	383	64	4.028439892511854
group	age	4	261	94	4.02714562618929
mission	member	4	79	311	4.025088956129106
john	bear	11	155	436	4.024763363022945
long	journey	4	367	67	4.023915031135827
university	law	5	153	201	4.023129035452594
bear	son	9	436	127	4.022696464330032
travel	enjoy	6	104	355	4.022488042624832
year	mark	20	1061	116	4.022378633281837
kind	stuff	4	181	136	4.022331746103267
die	january	12	648	114	4.021862958108602
lot	learn	26	628	255	4.021106006827419
response	thank	4	127	194	4.021042945477518
set	stage	4	280	88	4.020925838854548
visit	obama	3	220	84	4.020925838854548
photo	click	3	276	67	4.019989327922026
health	study	3	136	136	4.019677292657289
article	write	7	168	257	4.019053424521777
school	bus	5	617	50	4.018585700400031
sign	positive	3	178	104	4.018429826050478
1	bear	13	184	436	4.018333911743965
beach	head	3	98	189	4.017650706821687
awesome	pretty	4	74	334	4.01648281633381
staff	photo	5	112	276	4.015689190488401
break	heart	7	220	197	4.0135838635133805
night	sunday	6	258	144	4.013450718292401
night	cold	3	258	72	4.013450718292401
set	example	8	280	177	4.012751907408848
cool	definitely	3	110	169	4.012363825351124
involve	process	4	100	248	4.011587974275212
lose	match	5	272	114	4.011215713909093
st	30	4	176	141	4.010657503400721
attend	encourage	3	219	85	4.010424979419093
wednesday	7	3	138	135	4.009262921328968
charge	crime	3	236	79	4.008179177619024
area	transport	3	316	59	4.008179177619024
additional	provide	5	82	379	4.007962526534999
league	play	4	37	672	4.007869686029101
support	evidence	3	373	50	4.007714965128005
event	last	5	471	66	4.0075912003529375
property	handle	3	212	88	4.007250901957471
personal	level	3	127	147	4.0062459435494375
man	identify	6	450	83	4.005782352594006
report	committee	4	437	57	4.005260990771472
fast	present	3	101	185	4.005010031889861
power	political	4	178	140	4.004624026525447
center	2011	3	267	70	4.004624026525447
2016	memorial	4	172	145	4.003466629719779
15	2016	4	145	172	4.003466629719779
shoot	near	4	252	99	4.003003930857286
thing	damn	3	693	27	4.003003930857286
marry	january	7	383	114	4.002904800404717
continue	investigation	9	319	176	4.002721243476957
home	mobile	3	646	29	4.001231625336471
open	pool	3	436	43	4.0001538956789435
13	monday	3	118	159	3.999076970511771
reality	simple	3	89	211	3.997770355484385
die	mary	9	648	87	3.9967719771457713
die	wolf	3	648	29	3.9967719771457713
live	writer	6	515	73	3.99634979420737
game	academy	3	723	26	3.996311420065758
night	tonight	3	258	73	3.9935511608546967
end	quarter	5	436	72	3.9934592431049354
need	closure	4	1322	19	3.9932064994855345
great	bunch	3	942	20	3.993091630657822
great	quarterback	3	942	20	3.993091630657822
july	mrs	4	213	118	3.9922878048491324
case	eventually	3	337	56	3.9906432719185054
friday	funeral	3	142	133	3.9895734201520963
news	tv	3	300	63	3.9885043611621707
early	incident	3	126	150	3.9885043611621707
center	mrs	5	267	118	3.9882295882747787
cause	heart	5	160	197	3.9875886549804354
father	son	3	149	127	3.9867497679236403
go	alarm	4	815	31	3.9847879149314966
available	november	6	412	92	3.9845404919177367
post	thanks	3	184	103	3.9845404919177367
mr	miller	3	351	54	3.984388252689939
traffic	drive	3	85	223	3.9843121390999614
store	department	3	129	147	3.9837033748983495
community	entire	8	415	122	3.9819356106396384
4	march	6	245	155	3.98184063088116
fire	scene	5	238	133	3.981468370515041
agree	completely	3	176	108	3.980283854357202
win	pound	4	576	44	3.980283854357202
win	series	5	576	55	3.980283854357202
st	sunday	4	176	144	3.980283854357202
water	glass	3	247	77	3.979449202878389
cause	immediately	3	160	119	3.977857116962662
lose	appeal	3	272	70	3.977857116962662
gift	receive	4	102	249	3.977213200397235
receive	university	6	249	153	3.977213200397235
solution	perfect	3	103	185	3.9767209874584375
situation	current	3	205	93	3.9759640645444905
yard	add	15	232	411	3.9755554912360753
5	september	3	187	102	3.9752831732988354
church	hall	5	328	97	3.974103722518963
issue	complex	3	415	46	3.974073492866668
law	land	3	201	95	3.9736956756480915
police	incident	9	382	150	3.9733179573474944
stop	31	3	375	51	3.971430847803229
score	valley	3	262	73	3.9713554147405006
school	catholic	3	617	31	3.971279985621675
food	cash	3	299	64	3.9706013009598626
career	begin	5	81	394	3.9696667469831732
17	marry	6	100	383	3.969546203458286
release	official	3	171	112	3.969395538214466
information	enter	4	266	96	3.969395538214466
point	jordan	5	840	38	3.969395538214466
30	health	3	141	136	3.967588781508835
bear	davis	3	436	44	3.966987031743744
open	arm	3	436	44	3.966987031743744
book	publish	3	300	64	3.965784284662087
nice	guy	6	153	251	3.965671578514544
excellent	thank	3	99	194	3.9653335128912306
line	draw	3	198	97	3.9653335128912306
release	book	8	171	300	3.962969269055033
6	finish	7	134	335	3.9628889206915088
use	oil	3	296	65	3.962781796500564
local	feature	3	185	104	3.962781796500564
pass	sept	3	296	65	3.962781796500564
project	fund	7	286	157	3.9625033108243994
21	yard	3	83	232	3.961582548683471
limit	free	5	95	338	3.9608335247110418
finish	season	17	335	326	3.960357876110939
present	fact	4	185	139	3.9593179411969923
happen	incident	9	386	150	3.958289748115163
film	april	4	157	164	3.957467720927101
balance	challenge	3	89	217	3.9573183117470907
12	30	3	137	141	3.957019539798648
read	press	4	318	81	3.9569075162678318
bring	cash	3	302	64	3.956198235832889
county	association	4	363	71	3.956067616936379
report	washington	4	437	59	3.9555079555743724
event	attend	16	471	219	3.955270165222855
throw	party	3	93	208	3.9550044459088443
york	state	3	53	365	3.9549298668273893
p.m	church	3	59	328	3.954407921178043
tell	difference	7	288	157	3.9524496461604763
center	county	15	267	363	3.9520094003620256
lead	door	11	395	180	3.951510153679969
property	road	6	212	183	3.9509826823107264
find	marijuana	3	669	29	3.9507595793889347
department	investigation	4	147	176	3.95053651096315
receive	ticket	4	249	104	3.9491988242276386
bad	decision	7	219	207	3.948721379393917
away	september	4	254	102	3.9485304456931503
school	assistant	4	617	42	3.9481963725086335
$	7	4	192	135	3.9478623766648244
wednesday	hospital	5	138	235	3.9465271659810055
future	memorial	4	179	145	3.945915607157621
stuff	pretty	7	136	334	3.945828262770024
schedule	visit	6	177	220	3.9456377115503107
10	average	4	232	112	3.9443045572516353
10	february	3	232	84	3.9443045572516353
saturday	july	6	183	213	3.9441935166480873
center	grant	3	267	73	3.944082484590397
information	release	7	266	171	3.9438604461073283
issue	speed	3	415	47	3.9430465972460436
service	baptist	4	383	68	3.940977051261515
pass	bill	8	296	176	3.940755490170565
bill	present	5	176	185	3.940755490170565
use	drug	3	296	66	3.940755490170565
united	today	3	56	349	3.9401648268907117
story	success	8	532	98	3.939648194820414
3	record	6	161	243	3.93887359343757
list	condition	4	204	128	3.937215132465316
light	wall	3	213	92	3.936331398875117
statement	political	3	140	140	3.936036941268035
problem	significant	3	456	43	3.9354482062911282
team	pace	3	516	38	3.9354482062911282
arrest	police	9	154	382	3.935350107148474
old	month	9	313	188	3.9349577772688686
live	short	10	515	127	3.9344552604814274
home	jan	8	646	81	3.9344001168582623
park	road	8	286	183	3.93406929937438
incident	currently	3	150	131	3.932361283124637
seven	finish	9	176	335	3.932116571896692
3	season	8	161	326	3.929995442091117
john	son	3	155	127	3.9297938831115644
hold	baptist	4	386	68	3.929720595918392
hit	wall	3	214	92	3.929574032699808
18	daughter	3	107	184	3.929574032699808
provide	breakfast	3	379	52	3.9281092188457842
attend	welcome	9	219	270	3.92796281922712
state	quarter	4	365	72	3.92796281922712
property	damage	3	212	93	3.9275237094867372
10	thursday	6	232	170	3.927231043892694
11	january	3	173	114	3.9270847333565015
price	increase	5	215	153	3.925987877042062
research	hospital	3	84	235	3.925768605814208
real	deal	10	352	187	3.9252424907992403
police	respond	4	382	69	3.923687189622894
find	martin	7	669	69	3.922608539074786
man	arm	3	450	44	3.9213901653036336
site	visit	5	150	220	3.9213901653036336
3	april	4	161	164	3.9211715917041112
hope	soon	5	258	128	3.92034131390092
plan	future	11	406	179	3.9199203986246762
save	life	16	203	521	3.9191649949731273
cut	clear	3	124	160	3.9184785698837303
4	7	5	245	135	3.9181150332707726
lead	assist	12	395	201	3.917842440914574
funeral	june	4	133	199	3.917733418391973
like	instance	3	1241	16	3.917315575027611
make	spot	3	258	77	3.9165891790398124
die	johnson	9	648	92	3.9161535169374866
sunday	medical	3	144	138	3.9161535169374866
enjoy	warm	3	355	56	3.9155728387083193
year	marriage	8	1061	50	3.9145753437473223
finish	9	5	335	99	3.91419466389943
18	late	3	107	186	3.9139771776487895
marry	ohio	3	383	52	3.9129626750919186
die	allen	4	648	41	3.9122384669341033
age	kid	3	94	212	3.9120936689171315
home	sunday	14	646	144	3.9116800403581786
power	average	3	178	112	3.911514622133966
video	online	3	150	133	3.9105018491608976
business	local	11	396	185	3.9083340124781873
pass	7	6	296	135	3.9083340124781873
hold	church	19	386	328	3.907558945994233
school	central	5	617	54	3.9075543880112877
marry	mary	5	383	87	3.907424491550489
ryan	mr	3	57	351	3.9063857406886657
website	detail	3	130	154	3.905448621434612
light	outside	3	213	94	3.9053045032544924
home	2005	3	646	31	3.9050163100771678
thomas	meet	3	54	371	3.9044400963736963
turn	quickly	3	218	92	3.902856694324029
bear	george	3	436	46	3.902856694324029
state	agency	3	365	55	3.9014906078659286
public	attend	9	275	219	3.9014906078659286
die	sue	3	648	31	3.9005566618864678
26	news	3	67	300	3.8996950942043145
debate	watch	3	75	268	3.8996950942043145
17	finish	5	100	335	3.8996950942043145
finish	product	4	335	80	3.8996950942043145
dig	finish	5	100	335	3.8996950942043145
shot	finish	3	60	335	3.8996950942043145
marry	december	4	383	70	3.8991568755668884
marry	20	8	383	140	3.8991568755668884
matt	rest	3	221	91	3.8989057755678402
11	march	4	173	155	3.8988878415258497
large	numb	3	156	129	3.8979735008724656
request	available	7	114	412	3.8976048551464557
win	tyler	3	576	35	3.8953949567706894
couple	20	3	144	140	3.8953949567706894
set	table	3	280	72	3.8953949567706894
additional	face	3	82	246	3.8945364652006442
run	hit	16	503	214	3.8937588982301374
8	monday	3	127	159	3.8930353331014467
want	recognition	3	1188	17	3.892821013106863
drink	special	3	100	202	3.8925353026314484
small	explain	3	222	91	3.8923924686091658
19	hospital	3	86	235	3.89182127389087
2016	hospital	6	172	235	3.89182127389087
member	paul	3	311	65	3.8914643919989107
funeral	tuesday	3	133	152	3.891393026213193
case	judge	4	337	80	3.891107598367591
child	seven	9	345	176	3.8896813055762953
police	crash	3	382	53	3.88925369255902
30	marry	8	141	383	3.888888540113061
water	quality	3	247	82	3.8886837389552067
long	history	10	367	184	3.8883703604239486
hear	voice	4	307	88	3.888114010429335
bear	jackson	4	436	62	3.88725983927301
pass	test	6	296	137	3.8871175265684914
8	july	4	127	213	3.8862461674388076
july	son	4	213	127	3.8862461674388076
care	2013	3	228	89	3.8859795300268285
2016	14	3	172	118	3.885695171094029
15	20	3	145	140	3.885410868198067
30	sunday	3	141	144	3.885126621316862
park	association	3	286	71	3.8849845188748966
investigation	detail	4	176	154	3.883422315104613
co	food	3	68	299	3.8831384597095235
$	property	6	192	212	3.8817200198736126
good	intention	4	1357	20	3.8815073741305954
group	energy	4	261	104	3.881294759725835
people	100	5	754	45	3.881294759725835
long	trend	4	367	74	3.8805508559646493
party	register	3	208	98	3.8794534129016673
release	monday	4	171	159	3.8789050042665587
local	control	4	185	147	3.878586669084135
hand	leave	11	187	400	3.8783214434117474
student	activity	3	255	80	3.8783214434117474
council	fund	3	130	157	3.8776144132378865
die	clark	4	648	42	3.877473048773427
die	robert	6	648	63	3.877473048773427
issue	appear	5	415	82	3.8770490384718035
pass	quickly	4	296	92	3.876625152750849
29	pass	3	69	296	3.876625152750849
lead	29	4	395	69	3.8754071745941774
boy	hospital	4	116	235	3.8751425327442397
game	inning	7	723	66	3.8747494401848446
shot	miss	3	60	341	3.874084450525277
provide	meal	3	379	54	3.8736614348234077
business	own	4	396	69	3.871759397579033
review	june	3	103	199	3.8714778274311006
register	vote	4	98	279	3.870809318492416
conduct	county	6	113	363	3.8705982747470293
expect	summer	5	246	139	3.870112991261427
4	finish	12	245	335	3.8699477508102627
free	press	4	338	81	3.8689110352700027
life	human	7	521	92	3.8682938781588945
hard	extremely	5	323	106	3.86825776006705
locate	officer	4	178	154	3.8671205027755127
check	detail	6	267	154	3.8671205027755127
goal	reach	5	306	112	3.866825804573918
require	application	3	242	85	3.8663488017456715
home	wednesday	13	646	138	3.8661653811058097
11	carry	3	173	119	3.8651569842132996
friday	memorial	3	142	145	3.8649467656383516
afternoon	enjoy	3	58	355	3.8649467656383516
home	thursday	16	646	170	3.864859183605185
include	michael	3	271	76	3.864526420360511
work	admire	3	1084	19	3.864526420360511
bear	robert	4	436	63	3.864176226159969
die	donald	5	648	53	3.86379811187635
invite	free	3	61	338	3.8629862013128973
police	force	4	382	72	3.8622866449587505
11	june	5	173	199	3.8603157211438006
service	meal	3	383	54	3.858514891069542
marry	couple	8	383	144	3.858514891069542
result	positive	3	199	104	3.857538636473227
news	november	4	300	92	3.857259827883918
stay	safe	3	218	95	3.8565630420500936
event	admission	3	471	44	3.8555881069078874
new	album	4	864	32	3.854752972273343
president	clinton	3	253	82	3.854057395845574
sport	enjoy	4	78	355	3.852563041182519
even	enjoy	4	78	355	3.852563041182519
6	john	3	134	155	3.852389379425958
2	percent	6	603	69	3.850064326479714
pass	april	7	296	164	3.8499900262473825
purchase	require	3	86	242	3.8494749831812753
require	notice	3	242	86	3.8494749831812753
recently	away	3	82	254	3.848366283767718
teacher	train	3	138	151	3.8476737790547197
old	suspect	5	313	111	3.8471338560414496
die	14	11	648	118	3.8465790408276432
close	holiday	3	316	66	3.8464281076224114
11	assist	5	173	201	3.845888650508521
small	outside	3	222	94	3.8455982571302245
day	60	4	795	35	3.8455464073201275
4	friday	5	245	142	3.8451835108169217
sunday	memorial	3	144	145	3.8447688837007212
support	express	3	373	56	3.844216232845126
staff	member	5	112	311	3.8434428771359674
special	teacher	4	202	138	3.842904534906848
employ	hospital	3	89	235	3.8423525976265704
open	eye	7	436	112	3.8414561496598854
city	manager	5	436	80	3.8414561496598854
open	communication	3	436	48	3.8414561496598854
end	east	3	436	48	3.8414561496598854
record	assist	7	243	201	3.841131201709706
lead	conversion	3	395	53	3.8409736775303034
