word_x	word_y	f_xy	f_x	f_y	pmi
i	passion	3	2633	24	0.5101830742245427
i	taste	3	2633	24	0.5101830742245427
i	eat	3	2633	24	0.5101830742245427
i	nice	7	2633	56	0.5101830742245427
i	listen	3	2633	24	0.5101830742245427
to	nice	6	2257	56	0.5100917557423217
to	clinton	3	2257	28	0.5100917557423217
be	project	42	10289	86	0.5099123969786903
’s	difference	3	1505	42	0.509772186565937
you	surprise	3	1290	49	0.509772186565937
’s	nice	4	1505	56	0.509772186565937
’s	news	6	1505	84	0.509772186565937
he	answer	9	1709	111	0.5092473336866725
he	truly	3	1709	37	0.5092473336866725
he	seem	6	1709	74	0.5092473336866725
her	life	3	388	163	0.5089963845735564
from	family	4	508	166	0.508950762151515
it	good	87	3347	548	0.5089334574722776
run	on	10	179	1178	0.5086633740632509
the	garden	15	8549	37	0.5085721517200311
the	numb	15	8549	37	0.5085721517200311
this	september	3	1758	36	0.5079930244060452
this	reach	3	1758	36	0.5079930244060452
this	test	3	1758	36	0.5079930244060452
this	proud	4	1758	48	0.5079930244060452
can	this	75	900	1758	0.5079930244060452
this	alone	3	1758	36	0.5079930244060452
will	last	7	1136	130	0.507914869795073
he	know	23	1709	284	0.5075530351467971
that	young	4	1723	49	0.5072580499304492
that	remember	4	1723	49	0.5072580499304492
and	is	5	1649	64	0.5072272917205009
and	city	10	1649	128	0.5072272917205009
with	stay	4	1126	75	0.5068650776944952
with	book	4	1126	75	0.5068650776944952
free	no	3	103	615	0.5066942535819412
be	winner	19	10289	39	0.5063850234833652
be	self	19	10289	39	0.5063850234833652
also	full	3	712	89	0.5061705190589662
everything	they	7	102	1450	0.5057672754544172
by	company	3	689	92	0.5057152522304575
at	happen	5	952	111	0.5053693454999185
for	first	3	1865	34	0.5052146245988223
for	safe	3	1865	34	0.5052146245988223
for	common	3	1865	34	0.5052146245988223
for	night	6	1865	68	0.5052146245988223
with	live	9	1126	169	0.5047293333505042
not	fun	5	1995	53	0.5045094894850606
not	agree	5	1995	53	0.5045094894850606
not	return	5	1995	53	0.5045094894850606
not	market	5	1995	53	0.5045094894850606
be	world	54	10289	111	0.5043313647153904
be	sign	18	10289	37	0.5043313647153904
your	big	4	546	155	0.5037933340765156
can	i	112	900	2633	0.5037568050651099
all	but	14	572	518	0.5033501778632664
very	me	5	425	249	0.5032820120648228
a	independent	3	5773	11	0.5031002523466798
a	martin	6	5773	22	0.5031002523466798
a	consider	12	5773	44	0.5031002523466798
a	usual	3	5773	11	0.5031002523466798
a	admit	3	5773	11	0.5031002523466798
a	participant	3	5773	11	0.5031002523466798
a	puzzle	3	5773	11	0.5031002523466798
a	comfortable	3	5773	11	0.5031002523466798
a	highlight	3	5773	11	0.5031002523466798
a	formal	3	5773	11	0.5031002523466798
a	grade	6	5773	22	0.5031002523466798
a	weekly	3	5773	11	0.5031002523466798
a	activity	6	5773	22	0.5031002523466798
a	creative	3	5773	11	0.5031002523466798
a	walk	15	5773	55	0.5031002523466798
a	hillary	3	5773	11	0.5031002523466798
a	billion	3	5773	11	0.5031002523466798
a	paint	6	5773	22	0.5031002523466798
a	sharp	3	5773	11	0.5031002523466798
a	pool	3	5773	11	0.5031002523466798
a	defense	6	5773	22	0.5031002523466798
a	thompson	3	5773	11	0.5031002523466798
a	approval	3	5773	11	0.5031002523466798
a	background	3	5773	11	0.5031002523466798
a	familiar	3	5773	11	0.5031002523466798
a	lesson	3	5773	11	0.5031002523466798
a	finance	3	5773	11	0.5031002523466798
process	that	7	86	1723	0.5030580614011636
us	that	14	172	1723	0.5030580614011636
the	until	21	8549	52	0.5030126263781305
in	earn	3	2353	27	0.5024642736039956
in	wait	4	2353	36	0.5024642736039956
in	driver	3	2353	27	0.5024642736039956
in	global	3	2353	27	0.5024642736039956
in	page	3	2353	27	0.5024642736039956
this	but	43	1758	518	0.5024119921427455
also	plan	4	712	119	0.5021236859962643
also	county	4	712	119	0.5021236859962643
be	fee	17	10289	35	0.5020395532074008
free	be	50	103	10289	0.5012153914935343
it	quiet	3	3347	19	0.5010570318616466
will	minute	3	1136	56	0.5005353394294755
for	real	8	1865	91	0.49992032492930916
to	support	10	2257	94	0.49982342028849447
would	me	4	341	249	0.49904501917835214
do	car	5	1361	78	0.4987494047917248
the	team	62	8549	154	0.49854469143243624
also	run	6	712	179	0.49808817276110756
every	like	3	157	406	0.4976807149149586
that	answer	9	1723	111	0.4974770291378638
of	hall	3	2277	28	0.4973638827975351
of	experience	12	2277	112	0.4973638827975351
another	of	21	196	2277	0.4973638827975351
the	run	72	8549	179	0.49724414591851845
a	mr	22	5773	81	0.4971509860154931
not	this	165	1995	1758	0.4971047082633092
make	what	8	404	421	0.4967869744524148
at	bill	3	952	67	0.49673042722604577
it	end	17	3347	108	0.4965973836709469
be	usually	15	10289	31	0.49655401412367123
doe	just	6	213	599	0.49651556797713786
they	consider	3	1450	44	0.4963685774521677
death	they	3	44	1450	0.4963685774521677
they	simply	3	1450	44	0.4963685774521677
long	this	10	121	1758	0.4960203827399693
you	definitely	4	1290	66	0.4951254106015356
you	post	4	1290	66	0.4951254106015356
of	this	188	2277	1758	0.49462580066821643
his	live	4	504	169	0.4945155204885047
have	coach	8	2793	61	0.4943376844277694
can	stand	3	900	71	0.4941090702700425
can	thing	9	900	213	0.4941090702700425
will	maybe	4	1136	75	0.4941090702700425
will	student	4	1136	75	0.4941090702700425
to	place	16	2257	151	0.4940794377536905
free	of	11	103	2277	0.492687395588062
fight	do	3	47	1361	0.4925971778101297
a	it	906	5773	3347	0.49228377462252626
make	two	5	404	264	0.49199737304771984
will	live	9	1136	169	0.4919733259260516
she	idea	3	970	66	0.4914023245588184
be	officer	27	10289	56	0.4913923090078923
of	property	8	2277	75	0.49093761363810223
every	at	7	157	952	0.4905912901286391
need	say	8	373	458	0.49043927191842374
will	support	5	1136	94	0.4902670039756486
a	history	10	5773	37	0.4900440995212333
a	suspect	10	5773	37	0.4900440995212333
he	country	8	1709	100	0.4898820088197414
he	maybe	6	1709	75	0.4898820088197414
he	own	8	1709	100	0.4898820088197414
just	keep	3	599	107	0.48975820180182916
be	facility	13	10289	27	0.48941194487965156
the	youth	6	8549	15	0.4892068268531002
the	tim	4	8549	10	0.4892068268531002
the	unusual	4	8549	10	0.4892068268531002
the	interview	14	8549	35	0.4892068268531002
the	sea	4	8549	10	0.4892068268531002
the	fix	8	8549	20	0.4892068268531002
the	confirm	6	8549	15	0.4892068268531002
the	international	12	8549	30	0.4892068268531002
the	plant	12	8549	30	0.4892068268531002
the	son	16	8549	40	0.4892068268531002
the	senior	8	8549	20	0.4892068268531002
the	embrace	4	8549	10	0.4892068268531002
the	slowly	4	8549	10	0.4892068268531002
the	pregnant	4	8549	10	0.4892068268531002
the	german	4	8549	10	0.4892068268531002
violation	the	4	10	8549	0.4892068268531002
the	effort	16	8549	40	0.4892068268531002
the	factor	8	8549	20	0.4892068268531002
the	within	10	8549	25	0.4892068268531002
the	reporter	4	8549	10	0.4892068268531002
the	wed	8	8549	20	0.4892068268531002
the	bother	4	8549	10	0.4892068268531002
the	outdoor	4	8549	10	0.4892068268531002
the	adult	8	8549	20	0.4892068268531002
the	suggest	6	8549	15	0.4892068268531002
the	qualify	4	8549	10	0.4892068268531002
the	bat	4	8549	10	0.4892068268531002
the	hunter	4	8549	10	0.4892068268531002
the	odd	4	8549	10	0.4892068268531002
the	victory	4	8549	10	0.4892068268531002
the	justice	4	8549	10	0.4892068268531002
the	greet	4	8549	10	0.4892068268531002
the	bowl	4	8549	10	0.4892068268531002
the	representative	4	8549	10	0.4892068268531002
the	mountain	4	8549	10	0.4892068268531002
the	burn	4	8549	10	0.4892068268531002
the	walk	22	8549	55	0.4892068268531002
the	response	20	8549	50	0.4892068268531002
the	former	8	8549	20	0.4892068268531002
the	brief	6	8549	15	0.4892068268531002
the	heavy	4	8549	10	0.4892068268531002
the	fill	10	8549	25	0.4892068268531002
the	camp	10	8549	25	0.4892068268531002
they	quite	4	1450	59	0.4881946460064675
in	program	11	2353	100	0.48796470390888064
watch	i	8	65	2633	0.48781526119608826
with	information	4	1126	76	0.48775625474679046
we	support	8	1821	94	0.48757082161612997
we	concern	4	1821	47	0.48757082161612997
up	can	9	214	900	0.4873517040947339
of	picture	5	2277	47	0.48709554734370797
of	20	5	2277	47	0.48709554734370797
’s	city	9	1505	128	0.48705211006585347
have	progress	3	2793	23	0.48647556665479896
have	winter	3	2793	23	0.48647556665479896
have	name	12	2793	92	0.48647556665479896
have	murder	3	2793	23	0.48647556665479896
have	stuff	6	2793	46	0.48647556665479896
have	baby	3	2793	23	0.48647556665479896
have	evidence	3	2793	23	0.48647556665479896
it	heart	10	3347	64	0.4859501394714384
effect	it	5	32	3347	0.4859501394714384
it	turn	10	3347	64	0.4859501394714384
it	hot	5	3347	32	0.4859501394714384
it	total	5	3347	32	0.4859501394714384
from	she	23	508	970	0.48571121248096266
every	your	4	157	546	0.4852969904591262
change	so	4	225	381	0.4852465015602464
the	only	69	8549	173	0.4850311508819068
be	fill	12	10289	25	0.48496603984845954
be	response	24	10289	50	0.48496603984845954
and	bad	5	1649	65	0.4848594786920462
and	often	3	1649	39	0.4848594786920462
and	fail	3	1649	39	0.4848594786920462
and	truth	3	1649	39	0.4848594786920462
and	government	4	1649	52	0.4848594786920462
and	tough	3	1649	39	0.4848594786920462
and	self	3	1649	39	0.4848594786920462
in	important	9	2353	82	0.48476227187053667
to	serve	10	2257	95	0.48455666363518396
to	set	10	2257	95	0.48455666363518396
to	nothing	8	2257	76	0.48455666363518396
a	funny	7	5773	26	0.48448457417933255
a	near	7	5773	26	0.48448457417933255
a	week	28	5773	104	0.48448457417933255
not	action	4	1995	43	0.4842370944587996
for	statement	4	1865	46	0.4841530090709926
for	are	6	1865	69	0.4841530090709926
for	stuff	4	1865	46	0.4841530090709926
for	see	22	1865	253	0.4841530090709926
for	saturday	6	1865	69	0.4841530090709926
live	so	3	169	381	0.4831107572162553
the	report	47	8549	118	0.48308072405625846
your	well	3	546	118	0.48223719071006804
in	local	7	2353	64	0.47974419710391214
he	game	17	1709	214	0.4797340534436587
he	start	17	1709	214	0.4797340534436587
be	paul	11	10289	23	0.47972939148231225
be	additional	11	10289	23	0.47972939148231225
be	prize	11	10289	23	0.47972939148231225
it	soon	7	3347	45	0.4795238703120054
a	also	191	5773	712	0.47926476733217177
we	meet	11	1821	130	0.47922347890261
this	remember	4	1758	49	0.4782456810119934
this	surprise	4	1758	49	0.4782456810119934
sound	that	4	50	1723	0.47811170427093275
that	anything	4	1723	50	0.47811170427093275
my	me	6	519	249	0.4780447205657999
it	take	57	3347	367	0.47727580590560487
the	read	48	8549	121	0.477234185187024
for	finish	9	1865	104	0.47720024842922565
be	different	74	10289	155	0.47718868925674013
provide	good	3	118	548	0.4769622486693938
good	well	3	548	118	0.4769622486693938
be	death	21	10289	44	0.4767455330434911
be	focus	21	10289	44	0.4767455330434911
through	just	3	108	599	0.4763376860395076
in	walk	6	2353	55	0.4759920622428046
up	his	5	214	504	0.47585606525690444
’s	daughter	3	1505	43	0.4758248546425995
’s	always	15	1505	215	0.4758248546425995
a	true	19	5773	71	0.47574976420172405
be	present	31	10289	65	0.4756882262604486
$	be	31	65	10289	0.4756882262604486
work	they	25	372	1450	0.47553507403500195
the	return	21	8549	53	0.47553188995602363
the	position	21	8549	53	0.47553188995602363
the	course	21	8549	53	0.47553188995602363
at	article	3	952	68	0.4753567764334789
she	full	4	970	89	0.4751005122297178
the	old	40	8549	101	0.47485153387602996
and	both	11	1649	144	0.47480581402812333
absolutely	i	5	41	2633	0.47455916449382135
on	walk	3	1178	55	0.4741538436366415
race	the	19	48	8549	0.47409993446289167
can	before	3	900	72	0.47393118833241227
be	seat	10	10289	21	0.47347040101063015
be	model	10	10289	21	0.47347040101063015
be	clearly	10	10289	21	0.47347040101063015
be	aspect	10	10289	21	0.47347040101063015
not	put	6	1995	65	0.4730965368535992
make	game	4	404	214	0.47299641111766394
be	1	119	10289	250	0.47289320754788433
on	take	20	1178	367	0.4728428984842945
with	public	5	1126	96	0.47264936235658206
with	park	5	1126	96	0.47264936235658206
16	of	4	38	2277	0.4718287906903977
care	of	8	76	2277	0.4718287906903977
of	speak	4	2277	38	0.4718287906903977
1	at	11	250	952	0.47150445093787224
have	father	8	2793	62	0.4708787116037804
have	usually	4	2793	31	0.4708787116037804
have	line	8	2793	62	0.4708787116037804
16	he	3	38	1709	0.4707731858720368
he	lot	12	1709	152	0.4707731858720368
he	tell	6	1709	76	0.4707731858720368
in	company	10	2353	92	0.47075541387665754
in	statement	5	2353	46	0.47075541387665754
a	education	8	5773	30	0.4706787746543021
a	campaign	8	5773	30	0.4706787746543021
a	type	8	5773	30	0.4706787746543021
a	trend	4	5773	15	0.4706787746543021
a	increase	12	5773	45	0.4706787746543021
a	figure	4	5773	15	0.4706787746543021
a	peace	4	5773	15	0.4706787746543021
a	weight	4	5773	15	0.4706787746543021
a	radio	4	5773	15	0.4706787746543021
a	junior	4	5773	15	0.4706787746543021
a	suggest	4	5773	15	0.4706787746543021
a	capital	4	5773	15	0.4706787746543021
i	kid	9	2633	74	0.4706547100379054
be	old	48	10289	101	0.47061074687138943
just	get	13	599	470	0.4701854590579123
that	next	7	1723	88	0.4698911974659642
be	this	835	10289	1758	0.46977276112003846
no	say	13	615	458	0.46946821008815154
i	keep	13	2633	107	0.469155805964488
about	’re	4	510	170	0.4689305072740458
with	team	8	1126	154	0.4688972274954747
with	such	4	1126	77	0.4688972274954747
happen	this	9	111	1758	0.4684646602194079
this	research	3	1758	37	0.4684646602194079
this	history	3	1758	37	0.4684646602194079
this	seem	6	1758	74	0.4684646602194079
this	match	3	1758	37	0.4684646602194079
this	energy	3	1758	37	0.4684646602194079
much	do	15	239	1361	0.4682473163943808
be	always	102	10289	215	0.4680922212840632
n’t	part	4	723	120	0.4679324477109692
about	do	32	510	1361	0.46787009190775297
can	say	19	900	458	0.46761741440021004
look	i	25	206	2633	0.46753873681604907
’s	only	12	1505	173	0.4674613817079728
in	family	18	2353	166	0.4672748451416957
the	attack	13	8549	33	0.46718052052310105
the	story	65	8549	165	0.46718052052310105
the	image	13	8549	33	0.46718052052310105
the	boy	13	8549	33	0.46718052052310105
the	thanks	13	8549	33	0.46718052052310105
the	hospital	26	8549	66	0.46718052052310105
your	feel	4	546	159	0.46703478406639787
we	different	13	1821	155	0.4664749861606219
state	there	3	118	552	0.46646987485175134
there	well	3	552	118	0.46646987485175134
make	you	24	404	1290	0.46627054792935047
the	support	37	8549	94	0.4659994356917748
the	off	37	8549	94	0.4659994356917748
target	be	9	19	10289	0.4658572169007548
be	wife	9	10289	19	0.4658572169007548
be	during	36	10289	76	0.4658572169007548
be	disease	9	10289	19	0.4658572169007548
be	dangerous	9	10289	19	0.4658572169007548
be	quiet	9	10289	19	0.4658572169007548
i	face	8	2633	66	0.4657889548660893
to	check	8	2257	77	0.4656976363838681
on	family	9	1178	166	0.4654366265355325
she	experience	5	970	112	0.46540711602587376
all	available	3	572	114	0.4648760300486307
in	home	21	2353	194	0.46479385563794057
they	maybe	5	1450	75	0.4639470997597903
they	class	4	1450	60	0.4639470997597903
guy	they	6	90	1450	0.4639470997597903
it	self	6	3347	39	0.46358232644298386
it	gift	4	3347	26	0.46358232644298386
it	source	4	3347	26	0.46358232644298386
every	she	7	157	970	0.4635681163620928
for	step	3	1865	35	0.4633944489041953
for	round	3	1865	35	0.4633944489041953
year	great	4	320	272	0.4632839441329038
the	access	11	8549	28	0.4632116183201555
the	handle	11	8549	28	0.4632116183201555
the	review	11	8549	28	0.4632116183201555
the	rule	11	8549	28	0.4632116183201555
the	file	11	8549	28	0.4632116183201555
the	dream	11	8549	28	0.4632116183201555
in	garden	4	2353	37	0.46293590941735835
in	mark	4	2353	37	0.46293590941735835
time	win	3	369	177	0.46255482484836835
the	leave	42	8549	107	0.46198535811807573
a	interest	22	5773	83	0.4619615575531933
a	easy	22	5773	83	0.4619615575531933
can	read	5	900	121	0.4619585466663363
have	decision	10	2793	78	0.4616008980157697
you	lot	9	1290	152	0.46151701795871597
be	test	17	10289	36	0.46139756871005494
be	far	17	10289	36	0.46139756871005494
he	behind	4	1709	51	0.46131285662297056
he	seven	4	1709	51	0.46131285662297056
the	last	51	8549	130	0.46119245068350356
that	see	20	1723	253	0.46090241423870976
this	under	5	1758	62	0.46068730962768856
way	you	10	169	1290	0.46056818856516724
but	what	10	518	421	0.4601182644050179
a	american	9	5773	34	0.4600315304547937
a	purchase	9	5773	34	0.4600315304547937
be	position	25	10289	53	0.45979546411355343
to	texas	3	2257	29	0.45946568267235355
to	give	15	2257	145	0.45946568267235355
to	respect	3	2257	29	0.45946568267235355
to	animal	3	2257	29	0.45946568267235355
everything	in	11	102	2353	0.45939555171210966
price	’s	4	58	1505	0.4591461134959692
’s	little	6	1505	87	0.4591461134959692
that	investigation	3	1723	38	0.4590028813232281
that	date	3	1723	38	0.4590028813232281
that	tell	6	1723	76	0.4590028813232281
a	business	32	5773	121	0.4587061329882261
thing	no	6	213	615	0.4584851605393212
also	miss	3	712	92	0.4583419939683512
his	show	3	504	130	0.4579896444633908
the	force	9	8549	23	0.457497967125762
the	pull	9	8549	23	0.457497967125762
the	size	9	8549	23	0.457497967125762
the	baby	9	8549	23	0.457497967125762
the	prize	9	8549	23	0.457497967125762
and	market	4	1649	53	0.4573787422699394
in	new	28	2353	260	0.4573763840754576
this	wrong	7	1758	87	0.45736695133607724
a	say	121	5773	458	0.4572288194404713
we	hand	5	1821	60	0.45719717257261105
through	we	9	108	1821	0.45719717257261105
we	accept	3	1821	36	0.45719717257261105
we	low	3	1821	36	0.45719717257261105
we	fact	4	1821	48	0.45719717257261105
we	welcome	7	1821	84	0.45719717257261105
her	live	3	388	169	0.45684510252244986
her	way	3	388	169	0.45684510252244986
one	just	6	219	599	0.45643812860180266
be	lady	8	10289	17	0.4563968876516886
be	purchase	16	10289	34	0.4563968876516886
be	outcome	8	10289	17	0.4563968876516886
be	launch	8	10289	17	0.4563968876516886
be	first	16	10289	34	0.4563968876516886
be	prove	8	10289	17	0.4563968876516886
be	whole	32	10289	68	0.4563968876516886
be	could	8	10289	17	0.4563968876516886
be	industry	16	10289	34	0.4563968876516886
be	culture	8	10289	17	0.4563968876516886
be	task	8	10289	17	0.4563968876516886
be	safe	16	10289	34	0.4563968876516886
be	powerful	8	10289	17	0.4563968876516886
be	bank	8	10289	17	0.4563968876516886
be	none	8	10289	17	0.4563968876516886
be	agreement	8	10289	17	0.4563968876516886
will	check	4	1136	77	0.45614122007102215
time	with	19	369	1126	0.45613427557356556
ca	say	4	191	458	0.4560422641379129
long	n’t	4	121	723	0.4559598060448934
he	is	5	1709	64	0.45566629348182847
have	concern	6	2793	47	0.4554486710341746
a	case	24	5773	91	0.45473723078528067
too	that	17	216	1723	0.45454323313252826
can	people	9	900	219	0.4540316308947074
before	it	11	72	3347	0.4535286617790608
for	fight	4	1865	47	0.4531261134503682
make	think	4	404	217	0.45291216507433146
in	win	19	2353	177	0.45271123840689603
the	area	39	8549	100	0.4526809508279861
play	she	10	226	970	0.45258307566829015
my	live	4	519	169	0.45220471563054043
way	my	4	169	519	0.45220471563054043
also	team	5	712	154	0.4520830034966688
everything	’s	7	102	1505	0.45205668870964977
article	you	4	68	1290	0.45205668870964977
a	mayor	5	5773	19	0.45156995170659764
a	art	10	5773	38	0.45156995170659764
a	fair	5	5773	19	0.45156995170659764
target	a	5	19	5773	0.45156995170659764
a	deliver	5	5773	19	0.45156995170659764
a	grab	5	5773	19	0.45156995170659764
a	serve	25	5773	95	0.45156995170659764
a	gas	5	5773	19	0.45156995170659764
a	king	5	5773	19	0.45156995170659764
a	grant	5	5773	19	0.45156995170659764
a	sweet	5	5773	19	0.45156995170659764
it	hit	9	3347	59	0.451303996664547
i	prepare	3	2633	25	0.45128938517097417
camp	i	3	25	2633	0.45128938517097417
not	death	4	1995	44	0.4510702305236001
not	consider	4	1995	44	0.4510702305236001
not	explain	3	1995	33	0.4510702305236001
not	film	4	1995	44	0.4510702305236001
not	announce	3	1995	33	0.4510702305236001
may	that	19	242	1723	0.45103217021464836
be	an	30	10289	64	0.4507503245105466
use	make	3	163	404	0.45069774400888946
hard	they	7	106	1450	0.45027216286271365
be	man	67	10289	143	0.45007758258141106
in	construction	3	2353	28	0.4499968537098601
in	party	6	2353	56	0.4499968537098601
in	heat	3	2353	28	0.4499968537098601
in	general	3	2353	28	0.4499968537098601
in	result	6	2353	56	0.4499968537098601
find	just	6	220	599	0.44986547467831656
for	hard	9	1865	106	0.4497195120071187
play	do	14	226	1361	0.4493994884090272
only	so	3	173	381	0.4493619658617152
my	back	3	519	127	0.4493619658617152
’s	one	15	1505	219	0.4492306446308864
sound	this	4	50	1758	0.4490993353524769
the	express	7	8549	18	0.44856484235575406
the	coffee	7	8549	18	0.44856484235575406
the	2009	7	8549	18	0.44856484235575406
the	million	7	8549	18	0.44856484235575406
the	elizabeth	7	8549	18	0.44856484235575406
the	mix	7	8549	18	0.44856484235575406
the	early	14	8549	36	0.44856484235575406
the	impact	7	8549	18	0.44856484235575406
and	large	3	1649	40	0.44833360266693234
great	she	12	272	970	0.44833360266693234
on	result	3	1178	56	0.44815863510369697
should	go	4	265	332	0.44778689947311934
play	love	3	226	292	0.44763385969655684
1	two	3	250	264	0.44745897697122117
to	truth	4	2257	39	0.44708195821652114
for	him	15	1865	177	0.44700001065352646
the	service	47	8549	121	0.4468605361435054
of	2012	3	2277	29	0.4467378097275671
of	texas	3	2277	29	0.4467378097275671
of	000	3	2277	29	0.4467378097275671
of	throw	3	2277	29	0.4467378097275671
of	damage	3	2277	29	0.4467378097275671
of	reality	3	2277	29	0.4467378097275671
of	food	9	2277	87	0.4467378097275671
very	but	10	425	518	0.44647565644634996
your	job	3	546	121	0.4460170027973148
he	four	9	1709	116	0.44568220490920657
the	bill	26	8549	67	0.4454854494237821
in	same	11	2353	103	0.44532036650038687
and	open	11	1649	147	0.44505847063407133
with	each	7	1126	137	0.4450066072874534
her	know	5	388	284	0.44494301346615805
will	money	5	1136	97	0.44494301346615805
a	club	11	5773	42	0.4446835661213577
be	brian	7	10289	15	0.44432405535111363
be	basis	7	10289	15	0.44432405535111363
be	figure	7	10289	15	0.44432405535111363
be	likely	7	10289	15	0.44432405535111363
be	abuse	7	10289	15	0.44432405535111363
be	protect	7	10289	15	0.44432405535111363
be	trend	7	10289	15	0.44432405535111363
be	beyond	7	10289	15	0.44432405535111363
in	record	8	2353	75	0.4435705845504272
a	start	56	5773	214	0.4434573059192778
3	she	4	91	970	0.44303930299741934
to	next	9	2257	88	0.4429775598837846
a	light	17	5773	65	0.44266439848470573
his	one	5	504	219	0.4425359920568781
the	view	24	8549	62	0.4419011120747434
the	drop	12	8549	31	0.4419011120747434
on	situation	4	1178	75	0.4417323659442639
involve	it	5	33	3347	0.4415560201129849
cover	it	5	33	3347	0.4415560201129849
they	but	34	1450	518	0.4414922489320943
and	hope	5	1649	67	0.4411381012627284
a	world	29	5773	111	0.4411344990402868
about	meet	3	510	130	0.4409161311044494
new	very	5	260	425	0.4409161311044494
about	show	3	510	130	0.4409161311044494
here	we	22	267	1821	0.4408953602435106
up	n’t	7	214	723	0.44071097897594497
the	student	29	8549	75	0.44029722637215357
out	want	3	189	351	0.44006773646612835
all	four	3	572	116	0.43978504908580013
to	medical	5	2257	49	0.4397024278509237
of	whole	7	2277	68	0.4396483849412478
on	live	9	1178	169	0.439596621600273
be	award	20	10289	43	0.43952306908729233
the	simply	17	8549	44	0.4391661443535046
a	standard	6	5773	23	0.4389699149269639
a	california	6	5773	23	0.4389699149269639
a	recently	6	5773	23	0.4389699149269639
a	pull	6	5773	23	0.4389699149269639
game	this	17	214	1758	0.4389513799763939
it	still	31	3347	205	0.43873825546550504
no	police	3	615	108	0.43830727860169105
with	remain	3	1126	59	0.43800321954969085
5	with	3	59	1126	0.43800321954969085
for	hear	8	1865	95	0.4378593567970577
to	become	11	2257	108	0.43702829355259815
a	plan	31	5773	119	0.4369479173417525
be	staff	13	10289	28	0.4369445249855161
be	green	13	10289	28	0.4369445249855161
be	file	13	10289	28	0.4369445249855161
them	get	6	283	470	0.4364621915948798
and	service	9	1649	121	0.4363609610008563
it	market	8	3347	53	0.43610159002087684
to	play	23	2257	226	0.4358671707205946
on	play	12	1178	226	0.4353345947461134
one	that	17	219	1723	0.4346436756948233
can	challenge	3	900	74	0.43440282414577486
of	car	8	2277	78	0.43435408527173464
eight	of	4	39	2277	0.43435408527173464
of	charge	8	2277	78	0.43435408527173464
of	truth	4	2277	39	0.43435408527173464
of	winner	4	2277	39	0.43435408527173464
be	huge	19	10289	41	0.43423523772752987
be	girl	19	10289	41	0.43423523772752987
will	always	11	1136	215	0.4341665298137606
a	street	13	5773	50	0.43415289862918816
bad	he	5	65	1709	0.4332984804533741
he	self	3	1709	39	0.4332984804533741
he	door	4	1709	52	0.4332984804533741
in	member	9	2353	85	0.4329233403509187
on	their	15	1178	283	0.43278340921678116
the	color	10	8549	26	0.4326232984867326
the	agendum	5	8549	13	0.4326232984867326
the	term	10	8549	26	0.4326232984867326
the	negative	5	8549	13	0.4326232984867326
the	patrick	5	8549	13	0.4326232984867326
the	southern	5	8549	13	0.4326232984867326
the	newspaper	5	8549	13	0.4326232984867326
the	fairly	5	8549	13	0.4326232984867326
the	near	10	8549	26	0.4326232984867326
the	title	5	8549	13	0.4326232984867326
a	house	27	5773	104	0.432017154285197
to	save	7	2257	69	0.43131464235820466
love	so	5	292	381	0.4311312287846288
you	save	4	1290	69	0.43099507318181995
you	almost	4	1290	69	0.43099507318181995
from	he	39	508	1709	0.4304557306845486
and	mr	6	1649	81	0.43041169466967005
and	water	6	1649	81	0.43041169466967005
service	there	3	121	552	0.4302496869389982
really	love	4	305	292	0.4301848889403396
a	facility	7	5773	27	0.4300367901569563
a	technology	7	5773	27	0.4300367901569563
a	library	7	5773	27	0.4300367901569563
this	date	3	1758	38	0.4299905124047721
this	nothing	6	1758	76	0.4299905124047721
this	vote	6	1758	76	0.4299905124047721
can	do	55	900	1361	0.42980205107423347
for	always	18	1865	215	0.4294471169808575
not	hope	6	1995	67	0.42937515942428106
be	pet	6	10289	13	0.428382511482092
be	flavor	6	10289	13	0.428382511482092
be	slow	6	10289	13	0.428382511482092
be	katie	6	10289	13	0.428382511482092
be	approximately	6	10289	13	0.428382511482092
be	near	12	10289	26	0.428382511482092
be	recipe	6	10289	13	0.428382511482092
be	term	12	10289	26	0.428382511482092
be	western	6	10289	13	0.428382511482092
be	policy	12	10289	26	0.428382511482092
be	list	30	10289	65	0.428382511482092
be	dollar	6	10289	13	0.428382511482092
be	building	6	10289	13	0.428382511482092
be	josh	6	10289	13	0.428382511482092
be	agendum	6	10289	13	0.428382511482092
be	typical	6	10289	13	0.428382511482092
be	menu	6	10289	13	0.428382511482092
be	freedom	6	10289	13	0.428382511482092
be	opponent	6	10289	13	0.428382511482092
be	wilson	6	10289	13	0.428382511482092
be	village	6	10289	13	0.428382511482092
be	safety	12	10289	26	0.428382511482092
no	give	4	615	145	0.4283231900290689
the	class	23	8549	60	0.42780628218895683
the	head	23	8549	60	0.42780628218895683
his	him	4	504	177	0.4277894066876917
we	surprise	4	1821	49	0.4274498291785592
it	normal	3	3347	20	0.42705645041786977
it	medium	3	3347	20	0.42705645041786977
it	adult	3	3347	20	0.42705645041786977
of	remember	5	2277	49	0.42697455490613734
or	do	10	164	1361	0.42659961903588955
price	a	15	58	5773	0.4264789707437672
the	immediately	18	8549	47	0.4264710715051375
the	on	451	8549	1178	0.42599472116538273
with	community	6	1126	119	0.4258285056035887
the	expect	31	8549	81	0.4254812292427129
will	state	6	1136	118	0.42524721212523836
have	opinion	3	2793	24	0.4250750219906558
