word_x	word_y	f_xy	f_x	f_y	pmi
her	board	4	79	25	3.8570991136622026
three	out	5	38	65	3.856368820029352
set	back	3	38	39	3.856368820029352
take	easy	6	114	26	3.856368820029352
many	back	3	38	39	3.856368820029352
year	three	7	91	38	3.856368820029352
take	video	3	114	13	3.856368820029352
take	son	3	114	13	3.856368820029352
film	take	3	13	114	3.856368820029352
art	take	3	13	114	3.856368820029352
take	construction	3	114	13	3.856368820029352
take	decide	3	114	13	3.856368820029352
take	university	3	114	13	3.856368820029352
should	both	4	86	23	3.8549093408549195
point	different	6	69	43	3.8549093408549195
problem	win	4	43	46	3.8549093408549195
should	kid	4	86	23	3.8549093408549195
should	full	4	86	23	3.8549093408549195
make	full	6	129	23	3.8549093408549195
should	bear	4	86	23	3.8549093408549195
make	pay	6	129	23	3.8549093408549195
call	through	3	53	28	3.8544231757143828
call	four	3	53	28	3.8544231757143828
story	four	3	53	28	3.8544231757143828
story	hear	3	53	28	3.8544231757143828
never	only	9	73	61	3.854099156613439
old	then	3	33	45	3.853451336647058
throughout	very	3	15	99	3.853451336647058
time	old	8	120	33	3.853451336647058
always	old	4	60	33	3.853451336647058
open	school	6	45	66	3.853451336647058
real	school	4	30	66	3.853451336647058
open	old	3	45	33	3.853451336647058
very	away	5	99	25	3.853451336647058
up	down	5	75	33	3.853451336647058
very	require	4	99	20	3.853451336647058
very	april	3	99	15	3.853451336647058
very	july	3	99	15	3.853451336647058
them	down	5	75	33	3.853451336647058
very	travel	3	99	15	3.853451336647058
very	move	6	99	30	3.853451336647058
us	down	3	45	33	3.853451336647058
report	must	3	45	33	3.853451336647058
then	must	3	45	33	3.853451336647058
very	project	5	99	25	3.853451336647058
very	enough	5	99	25	3.853451336647058
very	board	5	99	25	3.853451336647058
very	proud	4	99	20	3.853451336647058
very	deal	3	99	15	3.853451336647058
then	community	4	45	44	3.853451336647058
open	man	4	45	44	3.853451336647058
very	half	3	99	15	3.853451336647058
team	say	10	39	127	3.852577240866978
my	question	7	102	34	3.852202790449799
thank	you	20	27	367	3.852140391494711
home	stop	5	59	42	3.851703674360791
will	general	7	267	13	3.850955323842988
still	idea	3	62	24	3.8505397412271547
still	result	3	62	24	3.8505397412271547
game	already	4	62	32	3.8505397412271547
game	result	3	62	24	3.8505397412271547
game	run	7	62	56	3.8505397412271547
game	police	3	62	24	3.8505397412271547
game	city	4	62	32	3.8505397412271547
serve	some	5	31	80	3.8505397412271547
game	area	4	62	32	3.8505397412271547
never	kill	5	73	34	3.8493767463710356
never	’ve	5	73	34	3.8493767463710356
from	light	7	158	22	3.848878606857234
off	play	5	36	69	3.848214688280911
win	change	5	46	54	3.848214688280911
at	meet	19	236	40	3.848092420808412
own	may	3	21	71	3.847634010051744
may	officer	3	71	21	3.847634010051744
church	may	3	21	71	3.847634010051744
provide	may	5	35	71	3.847634010051744
may	student	3	71	21	3.847634010051744
may	care	3	71	21	3.847634010051744
my	team	8	102	39	3.846908490780286
state	team	4	51	39	3.846908490780286
right	back	4	51	39	3.846908490780286
my	back	8	102	39	3.846908490780286
make	member	7	129	27	3.8459762160849116
she	john	4	181	11	3.8454585458935275
she	far	4	181	11	3.8454585458935275
she	12	4	181	11	3.8454585458935275
she	retire	4	181	11	3.8454585458935275
she	daughter	4	181	11	3.8454585458935275
family	big	6	61	49	3.8442513706570915
would	video	3	115	13	3.8437687832497187
two	turn	3	65	23	3.8437687832497187
two	play	9	65	69	3.8437687832497187
line	out	3	23	65	3.8437687832497187
out	full	3	65	23	3.8437687832497187
two	full	3	65	23	3.8437687832497187
would	sunday	3	115	13	3.8437687832497187
two	kid	3	65	23	3.8437687832497187
win	out	6	46	65	3.8437687832497187
pay	out	3	23	65	3.8437687832497187
without	out	3	23	65	3.8437687832497187
win	two	6	46	65	3.8437687832497187
two	line	3	65	23	3.8437687832497187
parent	would	3	13	115	3.8437687832497187
challenge	out	3	23	65	3.8437687832497187
build	out	3	23	65	3.8437687832497187
two	break	3	65	23	3.8437687832497187
include	out	3	23	65	3.8437687832497187
bear	out	3	23	65	3.8437687832497187
miss	community	3	34	44	3.8428040924475497
here	community	6	68	44	3.8428040924475497
here	charge	3	68	22	3.8428040924475497
great	information	3	88	17	3.8428040924475497
great	fund	3	88	17	3.8428040924475497
their	raise	3	88	17	3.8428040924475497
great	consider	3	88	17	3.8428040924475497
kill	man	3	34	44	3.8428040924475497
too	amaze	3	68	22	3.8428040924475497
any	history	3	68	22	3.8428040924475497
too	charge	3	68	22	3.8428040924475497
any	process	3	68	22	3.8428040924475497
quite	their	3	17	88	3.8428040924475497
here	answer	3	68	22	3.8428040924475497
walk	their	3	17	88	3.8428040924475497
here	process	3	68	22	3.8428040924475497
great	president	3	88	17	3.8428040924475497
here	man	6	68	44	3.8428040924475497
by	raise	6	176	17	3.8428040924475497
great	education	3	88	17	3.8428040924475497
free	man	3	34	44	3.8428040924475497
feel	different	5	58	43	3.8424183966717225
its	should	5	29	86	3.8424183966717225
never	world	6	73	41	3.842321988837085
’s	war	7	388	9	3.8422531300421943
get	back	10	128	39	3.841261927639144
love	ask	4	74	27	3.8403951838216117
check	love	4	27	74	3.8403951838216117
service	change	4	37	54	3.8403951838216117
leave	love	4	27	74	3.8403951838216117
love	fire	4	74	27	3.8403951838216117
think	tell	4	74	27	3.8403951838216117
almost	love	4	27	74	3.8403951838216117
love	learn	4	74	27	3.8403951838216117
my	him	10	102	49	3.8395289604146887
around	make	8	31	129	3.8393124858039007
work	surprise	4	125	16	3.838951766951943
life	try	3	50	30	3.838951766951943
them	law	3	75	20	3.838951766951943
time	board	6	120	25	3.838951766951943
work	off	9	125	36	3.838951766951943
them	company	3	75	20	3.838951766951943
them	issue	6	75	40	3.838951766951943
time	score	6	120	25	3.838951766951943
up	proud	3	75	20	3.838951766951943
move	start	3	30	50	3.838951766951943
time	news	6	120	25	3.838951766951943
start	experience	3	50	30	3.838951766951943
work	award	3	125	12	3.838951766951943
issue	start	4	40	50	3.838951766951943
use	start	5	50	50	3.838951766951943
money	start	4	40	50	3.838951766951943
meet	start	4	40	50	3.838951766951943
work	identify	3	125	12	3.838951766951943
park	some	4	25	80	3.838951766951943
work	tuesday	4	125	16	3.838951766951943
’re	try	3	50	30	3.838951766951943
read	start	3	30	50	3.838951766951943
work	shoot	4	125	16	3.838951766951943
work	explain	3	125	12	3.838951766951943
money	life	4	40	50	3.838951766951943
always	receive	3	60	25	3.838951766951943
work	stand	4	125	16	3.838951766951943
some	news	4	80	25	3.838951766951943
work	train	3	125	12	3.838951766951943
up	require	3	75	20	3.838951766951943
up	matt	3	75	20	3.838951766951943
time	enough	6	120	25	3.838951766951943
work	morning	3	125	12	3.838951766951943
work	animal	3	125	12	3.838951766951943
them	matt	3	75	20	3.838951766951943
work	matt	5	125	20	3.838951766951943
new	require	3	75	20	3.838951766951943
some	interest	4	80	25	3.838951766951943
follow	use	3	30	50	3.838951766951943
them	require	3	75	20	3.838951766951943
up	put	3	75	20	3.838951766951943
them	choice	3	75	20	3.838951766951943
them	put	3	75	20	3.838951766951943
work	block	4	125	16	3.838951766951943
only	begin	5	61	41	3.8383748043204227
every	only	5	41	61	3.8383748043204227
only	hold	5	61	41	3.8383748043204227
house	point	4	29	69	3.838230599708289
house	play	4	29	69	3.838230599708289
pass	play	4	29	69	3.838230599708289
her	street	3	79	19	3.837990290714498
remain	her	3	19	79	3.837990290714498
from	seven	6	158	19	3.837990290714498
year	nothing	4	91	22	3.8375097927780364
year	5	4	91	22	3.8375097927780364
your	video	4	154	13	3.8375097927780364
your	football	4	154	13	3.8375097927780364
your	understand	4	154	13	3.8375097927780364
really	amaze	4	91	22	3.8375097927780364
year	charge	4	91	22	3.8375097927780364
all	nine	5	167	15	3.8360692584188216
all	color	3	167	9	3.8360692584188216
all	political	4	167	12	3.8360692584188216
all	system	3	167	9	3.8360692584188216
all	priority	3	167	9	3.8360692584188216
all	2013	4	167	12	3.8360692584188216
all	bank	3	167	9	3.8360692584188216
all	contact	5	167	15	3.8360692584188216
all	foundation	3	167	9	3.8360692584188216
all	top	5	167	15	3.8360692584188216
all	patient	3	167	9	3.8360692584188216
all	conference	3	167	9	3.8360692584188216
all	17	4	167	12	3.8360692584188216
all	20	3	167	9	3.8360692584188216
all	resource	3	167	9	3.8360692584188216
all	career	3	167	9	3.8360692584188216
all	act	3	167	9	3.8360692584188216
all	treatment	3	167	9	3.8360692584188216
all	damage	3	167	9	3.8360692584188216
all	hour	5	167	15	3.8360692584188216
all	david	3	167	9	3.8360692584188216
all	approach	5	167	15	3.8360692584188216
all	fish	3	167	9	3.8360692584188216
with	agree	14	305	23	3.8358635851643728
case	no	6	31	97	3.8355893997611834
also	discuss	3	188	8	3.835109700657549
also	background	3	188	8	3.835109700657549
also	blow	3	188	8	3.835109700657549
also	texas	3	188	8	3.835109700657549
long	die	3	32	47	3.835109700657549
even	child	3	47	32	3.835109700657549
also	pull	3	188	8	3.835109700657549
show	long	3	47	32	3.835109700657549
even	such	3	47	32	3.835109700657549
also	via	3	188	8	3.835109700657549
also	produce	3	188	8	3.835109700657549
city	die	3	32	47	3.835109700657549
area	die	3	32	47	3.835109700657549
also	2012	3	188	8	3.835109700657549
also	lunch	3	188	8	3.835109700657549
also	publish	3	188	8	3.835109700657549
also	notice	3	188	8	3.835109700657549
go	line	5	109	23	3.834917865667453
free	way	4	34	59	3.8346301610018494
kill	doe	4	34	59	3.8346301610018494
home	question	4	59	34	3.8346301610018494
too	way	8	68	59	3.8346301610018494
answer	take	5	22	114	3.8343425136993536
provide	or	3	35	43	3.834150780688122
problem	provide	3	43	35	3.834150780688122
should	provide	6	86	35	3.834150780688122
problem	into	6	43	70	3.834150780688122
every	job	4	41	49	3.8324742028807384
give	big	4	41	49	3.8324742028807384
world	him	4	41	49	3.8324742028807384
come	10	3	58	26	3.831277839066522
by	company	7	176	20	3.8307312601469747
never	still	9	73	62	3.83064018378945
any	service	5	68	37	3.8297479396221035
kill	love	5	34	74	3.8297479396221035
good	grow	5	148	17	3.8297479396221035
good	arrest	5	148	17	3.8297479396221035
good	information	5	148	17	3.8297479396221035
just	grow	5	148	17	3.8297479396221035
good	fund	5	148	17	3.8297479396221035
free	think	5	34	74	3.8297479396221035
many	call	4	38	53	3.8288880836072456
call	three	4	53	38	3.8288880836072456
should	begin	7	86	41	3.8282742143514525
post	out	4	31	65	3.8281719281987003
two	same	4	65	31	3.8281719281987003
two	case	4	65	31	3.8281719281987003
around	out	4	31	65	3.8281719281987003
about	player	4	144	14	3.8274561281141137
2	over	6	56	54	3.8274561281141137
member	see	3	27	56	3.8274561281141137
about	believe	4	144	14	3.8274561281141137
time	class	5	120	21	3.8274561281141137
2	head	3	56	27	3.8274561281141137
run	six	3	56	27	3.8274561281141137
one	face	3	63	24	3.8274561281141137
about	funeral	4	144	14	3.8274561281141137
2	available	4	56	36	3.8274561281141137
into	hard	5	70	36	3.8274561281141137
change	word	3	54	28	3.8274561281141137
plan	stop	3	36	42	3.8274561281141137
finish	stop	3	36	42	3.8274561281141137
pretty	end	3	42	36	3.8274561281141137
2	fire	3	56	27	3.8274561281141137
yard	thing	3	24	63	3.8274561281141137
day	face	3	63	24	3.8274561281141137
support	stop	3	36	42	3.8274561281141137
off	each	3	36	42	3.8274561281141137
run	hard	4	56	36	3.8274561281141137
why	hard	3	42	36	3.8274561281141137
about	college	4	144	14	3.8274561281141137
day	such	4	63	32	3.8274561281141137
thing	such	4	63	32	3.8274561281141137
day	everybody	3	63	24	3.8274561281141137
issue	day	5	40	63	3.8274561281141137
check	run	3	27	56	3.8274561281141137
off	into	5	36	70	3.8274561281141137
stop	hard	3	42	36	3.8274561281141137
each	hard	3	42	36	3.8274561281141137
day	result	3	63	24	3.8274561281141137
off	next	3	36	42	3.8274561281141137
about	body	4	144	14	3.8274561281141137
time	comment	5	120	21	3.8274561281141137
thing	long	4	63	32	3.8274561281141137
2	six	3	56	27	3.8274561281141137
see	six	3	56	27	3.8274561281141137
check	lot	3	27	56	3.8274561281141137
plan	lot	4	36	56	3.8274561281141137
off	see	4	36	56	3.8274561281141137
run	head	3	56	27	3.8274561281141137
about	against	4	144	14	3.8274561281141137
end	each	3	36	42	3.8274561281141137
plan	pretty	3	36	42	3.8274561281141137
area	day	4	32	63	3.8274561281141137
lead	run	3	27	56	3.8274561281141137
open	run	5	45	56	3.8274561281141137
about	serious	4	144	14	3.8274561281141137
finish	run	4	36	56	3.8274561281141137
leave	run	3	27	56	3.8274561281141137
over	hear	3	54	28	3.8274561281141137
lot	name	4	56	36	3.8274561281141137
2	us	5	56	45	3.8274561281141137
over	through	3	54	28	3.8274561281141137
time	own	5	120	21	3.8274561281141137
police	day	3	24	63	3.8274561281141137
day	city	4	63	32	3.8274561281141137
throughout	need	3	15	101	3.824596473974873
need	though	3	101	15	3.824596473974873
deal	need	3	15	101	3.824596473974873
need	hour	3	101	15	3.824596473974873
need	past	3	101	15	3.824596473974873
need	nine	3	101	15	3.824596473974873
need	hospital	3	101	15	3.824596473974873
problem	even	4	43	47	3.823882445234295
problem	place	4	43	47	3.823882445234295
event	place	4	43	47	3.823882445234295
place	or	4	47	43	3.823882445234295
die	different	4	47	43	3.823882445234295
her	city	5	79	32	3.8228833983242896
her	child	5	79	32	3.8228833983242896
from	surprise	5	158	16	3.8228833983242896
from	town	5	158	16	3.8228833983242896
today	begin	3	37	41	3.8226931820881527
every	help	3	41	37	3.8226931820881527
at	contact	7	236	15	3.8225573287012744
at	hour	7	236	15	3.8225573287012744
include	school	3	23	66	3.82174247691972
kid	school	3	23	66	3.82174247691972
great	turn	4	88	23	3.82174247691972
win	old	3	46	33	3.82174247691972
line	school	3	23	66	3.82174247691972
both	school	3	23	66	3.82174247691972
great	build	4	88	23	3.82174247691972
great	bear	4	88	23	3.82174247691972
great	huge	4	88	23	3.82174247691972
school	full	3	66	23	3.82174247691972
1	answer	3	69	22	3.82174247691972
point	process	3	69	22	3.82174247691972
point	nothing	3	69	22	3.82174247691972
1	light	3	69	22	3.82174247691972
win	must	3	46	33	3.82174247691972
1	5	3	69	22	3.82174247691972
light	point	3	22	69	3.82174247691972
point	charge	3	69	22	3.82174247691972
1	community	6	69	44	3.82174247691972
point	5	3	69	22	3.82174247691972
win	down	3	46	33	3.82174247691972
light	play	3	22	69	3.82174247691972
1	amaze	3	69	22	3.82174247691972
1	during	3	69	22	3.82174247691972
report	us	4	45	45	3.8210298589546805
them	six	4	75	27	3.8210298589546805
report	then	4	45	45	3.8210298589546805
them	over	8	75	54	3.8210298589546805
up	ask	4	75	27	3.8210298589546805
them	lead	4	75	27	3.8210298589546805
new	six	4	75	27	3.8210298589546805
up	six	4	75	27	3.8210298589546805
up	fire	4	75	27	3.8210298589546805
new	center	4	75	27	3.8210298589546805
up	center	4	75	27	3.8210298589546805
them	complete	4	75	27	3.8210298589546805
up	tell	4	75	27	3.8210298589546805
lead	up	4	27	75	3.8210298589546805
new	member	4	75	27	3.8210298589546805
new	complete	4	75	27	3.8210298589546805
them	fire	4	75	27	3.8210298589546805
job	post	3	49	31	3.820792397833103
same	him	3	31	49	3.820792397833103
little	him	3	31	49	3.820792397833103
around	big	3	31	49	3.820792397833103
some	county	6	80	38	3.8198429440042383
some	seven	3	80	19	3.8198429440042383
meet	three	3	40	38	3.8198429440042383
issue	3	3	40	38	3.8198429440042383
issue	country	3	40	38	3.8198429440042383
country	money	3	38	40	3.8198429440042383
many	money	3	38	40	3.8198429440042383
many	meet	3	38	40	3.8198429440042383
3	money	3	38	40	3.8198429440042383
choice	much	3	20	76	3.8198429440042383
two	back	5	65	39	3.8188941146106896
two	team	5	65	39	3.8188941146106896
team	out	5	39	65	3.8188941146106896
way	different	5	59	43	3.817756342437453
home	problem	5	59	43	3.817756342437453
good	police	7	148	24	3.817675107321528
good	result	7	148	24	3.817675107321528
into	night	4	70	29	3.8174720395414914
his	national	4	145	14	3.8174720395414914
so	funeral	4	145	14	3.8174720395414914
into	pass	4	70	29	3.8174720395414914
his	short	4	145	14	3.8174720395414914
his	body	4	145	14	3.8174720395414914
his	trip	4	145	14	3.8174720395414914
his	march	4	145	14	3.8174720395414914
his	immediately	4	145	14	3.8174720395414914
his	serious	4	145	14	3.8174720395414914
his	stay	4	145	14	3.8174720395414914
his	double	4	145	14	3.8174720395414914
his	player	4	145	14	3.8174720395414914
so	player	4	145	14	3.8174720395414914
place	change	5	47	54	3.8171877926602864
change	die	5	54	47	3.8171877926602864
say	girl	3	127	12	3.816051364841864
say	visit	3	127	12	3.816051364841864
say	proud	5	127	20	3.816051364841864
say	crowd	3	127	12	3.816051364841864
say	god	4	127	16	3.816051364841864
say	talk	6	127	24	3.816051364841864
say	21	3	127	12	3.816051364841864
date	say	3	12	127	3.816051364841864
shoot	say	4	16	127	3.816051364841864
choice	say	5	20	127	3.816051364841864
measure	say	3	12	127	3.816051364841864
tuesday	say	4	16	127	3.816051364841864
say	investigation	3	127	12	3.816051364841864
say	outside	3	127	12	3.816051364841864
door	say	5	20	127	3.816051364841864
animal	say	3	12	127	3.816051364841864
result	say	6	24	127	3.816051364841864
wear	say	3	12	127	3.816051364841864
send	say	4	16	127	3.816051364841864
say	identify	3	127	12	3.816051364841864
say	handle	3	127	12	3.816051364841864
nature	say	3	12	127	3.816051364841864
soon	say	4	16	127	3.816051364841864
block	say	4	16	127	3.816051364841864
2013	say	3	12	127	3.816051364841864
explain	say	3	12	127	3.816051364841864
and	son	10	391	13	3.815199631052948
family	offer	3	61	25	3.8151050249975755
family	news	3	61	25	3.8151050249975755
with	disagree	3	305	5	3.8151050249975755
with	mistake	3	305	5	3.8151050249975755
with	sandwich	3	305	5	3.8151050249975755
with	agreement	3	305	5	3.8151050249975755
with	late	3	305	5	3.8151050249975755
with	shop	3	305	5	3.8151050249975755
with	baptist	3	305	5	3.8151050249975755
with	mid	3	305	5	3.8151050249975755
only	offer	3	61	25	3.8151050249975755
with	outstanding	3	305	5	3.8151050249975755
with	pitch	3	305	5	3.8151050249975755
family	board	3	61	25	3.8151050249975755
with	youth	3	305	5	3.8151050249975755
with	musical	3	305	5	3.8151050249975755
family	receive	3	61	25	3.8151050249975755
with	beer	3	305	5	3.8151050249975755
with	brandon	3	305	5	3.8151050249975755
with	fill	6	305	10	3.8151050249975755
only	marry	3	61	25	3.8151050249975755
with	jackson	3	305	5	3.8151050249975755
only	enough	3	61	25	3.8151050249975755
with	store	6	305	10	3.8151050249975755
with	pressure	3	305	5	3.8151050249975755
with	26	6	305	10	3.8151050249975755
with	cemetery	3	305	5	3.8151050249975755
with	extension	3	305	5	3.8151050249975755
with	pool	3	305	5	3.8151050249975755
game	high	5	62	41	3.8149158314964335
game	begin	5	62	41	3.8149158314964335
still	world	5	62	41	3.8149158314964335
double	go	3	14	109	3.814159305500656
national	go	3	14	109	3.814159305500656
go	bring	3	109	14	3.814159305500656
go	wood	3	109	14	3.814159305500656
go	totally	3	109	14	3.814159305500656
go	11	3	109	14	3.814159305500656
go	college	3	109	14	3.814159305500656
go	trip	3	109	14	3.814159305500656
go	believe	3	109	14	3.814159305500656
go	gift	3	109	14	3.814159305500656
go	funeral	3	109	14	3.814159305500656
place	out	6	47	65	3.8127418876290946
three	another	5	38	67	3.8126474426000345
no	comment	4	97	21	3.812505786648142
class	no	4	21	97	3.812505786648142
year	through	5	91	28	3.811514584245092
on	plane	3	306	5	3.8103826147551723
on	bike	3	306	5	3.8103826147551723
use	right	5	50	51	3.8103826147551723
here	try	4	68	30	3.8103826147551723
on	pre	3	306	5	3.8103826147551723
on	musical	3	306	5	3.8103826147551723
now	strong	3	85	18	3.8103826147551723
friday	my	3	15	102	3.8103826147551723
right	read	3	51	30	3.8103826147551723
on	thursday	6	306	10	3.8103826147551723
on	outstanding	3	306	5	3.8103826147551723
contact	my	3	15	102	3.8103826147551723
time	information	4	120	17	3.8103826147551723
my	attend	3	102	15	3.8103826147551723
now	party	3	85	18	3.8103826147551723
them	free	5	75	34	3.8103826147551723
on	january	3	306	5	3.8103826147551723
on	beer	3	306	5	3.8103826147551723
on	late	3	306	5	3.8103826147551723
on	trial	3	306	5	3.8103826147551723
now	share	3	85	18	3.8103826147551723
my	though	3	102	15	3.8103826147551723
now	4	3	85	18	3.8103826147551723
on	brandon	3	306	5	3.8103826147551723
on	robert	3	306	5	3.8103826147551723
my	department	3	102	15	3.8103826147551723
right	start	5	51	50	3.8103826147551723
time	grow	4	120	17	3.8103826147551723
time	definitely	4	120	17	3.8103826147551723
open	question	3	45	34	3.8103826147551723
on	sister	3	306	5	3.8103826147551723
time	fund	4	120	17	3.8103826147551723
on	pool	3	306	5	3.8103826147551723
on	october	6	306	10	3.8103826147551723
us	question	3	45	34	3.8103826147551723
time	education	4	120	17	3.8103826147551723
report	write	3	45	34	3.8103826147551723
them	kill	5	75	34	3.8103826147551723
on	cemetery	3	306	5	3.8103826147551723
now	public	3	85	18	3.8103826147551723
now	expect	3	85	18	3.8103826147551723
now	decision	3	85	18	3.8103826147551723
then	question	3	45	34	3.8103826147551723
now	police	4	85	24	3.8103826147551723
issue	state	4	40	51	3.8103826147551723
my	matt	4	102	20	3.8103826147551723
on	georgia	3	306	5	3.8103826147551723
on	pressure	3	306	5	3.8103826147551723
on	passion	3	306	5	3.8103826147551723
on	front	3	306	5	3.8103826147551723
on	1957	3	306	5	3.8103826147551723
now	course	3	85	18	3.8103826147551723
here	open	6	68	45	3.8103826147551723
my	price	3	102	15	3.8103826147551723
kill	then	3	34	45	3.8103826147551723
my	young	3	102	15	3.8103826147551723
on	between	3	306	5	3.8103826147551723
on	extension	3	306	5	3.8103826147551723
now	present	3	85	18	3.8103826147551723
on	marry	15	306	25	3.8103826147551723
on	thomas	3	306	5	3.8103826147551723
on	tackle	3	306	5	3.8103826147551723
on	sit	3	306	5	3.8103826147551723
money	my	8	40	102	3.8103826147551723
my	watch	5	102	25	3.8103826147551723
now	eight	3	85	18	3.8103826147551723
time	president	4	120	17	3.8103826147551723
on	referendum	3	306	5	3.8103826147551723
too	try	4	68	30	3.8103826147551723
law	my	4	20	102	3.8103826147551723
on	birthday	3	306	5	3.8103826147551723
any	follow	4	68	30	3.8103826147551723
now	june	3	85	18	3.8103826147551723
on	1956	3	306	5	3.8103826147551723
company	my	4	20	102	3.8103826147551723
interest	my	5	25	102	3.8103826147551723
right	try	3	51	30	3.8103826147551723
about	team	11	144	39	3.8088404499467665
lose	play	5	37	69	3.8086863240942734
play	help	5	69	37	3.8086863240942734
service	point	5	37	69	3.8086863240942734
never	assist	3	73	21	3.8075565706764087
other	officer	3	73	21	3.8075565706764087
never	several	3	73	21	3.8075565706764087
never	lot	8	73	56	3.8075565706764087
never	one	9	73	63	3.8075565706764087
never	own	3	73	21	3.8075565706764087
other	own	3	73	21	3.8075565706764087
never	stop	6	73	42	3.8075565706764087
never	provide	5	73	35	3.8075565706764087
other	class	3	73	21	3.8075565706764087
through	people	4	28	73	3.8075565706764087
never	church	3	73	21	3.8075565706764087
never	list	3	73	21	3.8075565706764087
other	church	3	73	21	3.8075565706764087
other	care	3	73	21	3.8075565706764087
never	father	3	73	21	3.8075565706764087
way	10	3	59	26	3.806615784832253
at	parent	6	236	13	3.806615784832253
at	general	6	236	13	3.806615784832253
way	guy	3	59	26	3.806615784832253
home	guy	3	59	26	3.806615784832253
game	old	4	62	33	3.8061456218687013
game	must	4	62	33	3.8061456218687013
game	down	4	62	33	3.8061456218687013
serve	very	6	31	99	3.8061456218687013
very	post	6	99	31	3.8061456218687013
still	old	4	62	33	3.8061456218687013
some	child	5	80	32	3.80473605161403
get	morning	3	128	12	3.80473605161403
nature	get	3	12	128	3.80473605161403
get	girl	3	128	12	3.80473605161403
get	through	7	128	28	3.80473605161403
get	crowd	3	128	12	3.80473605161403
get	2013	3	128	12	3.80473605161403
property	get	4	16	128	3.80473605161403
get	visit	3	128	12	3.80473605161403
ball	get	4	16	128	3.80473605161403
get	political	3	128	12	3.80473605161403
law	get	5	20	128	3.80473605161403
deserve	get	4	16	128	3.80473605161403
get	handle	3	128	12	3.80473605161403
get	st	3	128	12	3.80473605161403
get	appreciate	3	128	12	3.80473605161403
program	call	3	29	53	3.803797102644415
story	room	3	53	29	3.803797102644415
its	call	3	29	53	3.803797102644415
story	continue	3	53	29	3.803797102644415
house	call	3	29	53	3.803797102644415
like	anything	5	122	21	3.8036093861597458
use	world	4	50	41	3.8033278572212215
life	world	4	50	41	3.8033278572212215
give	start	4	41	50	3.8033278572212215
world	start	4	41	50	3.8033278572212215
begin	start	4	41	50	3.8033278572212215
new	begin	6	75	41	3.8033278572212215
n’t	party	6	171	18	3.801921036006976
take	june	4	114	18	3.801921036006976
future	take	4	18	114	3.801921036006976
n’t	care	7	171	21	3.801921036006976
n’t	canada	3	171	9	3.801921036006976
he	prove	4	342	6	3.801921036006976
strong	take	4	18	114	3.801921036006976
take	center	6	114	27	3.801921036006976
n’t	career	3	171	9	3.801921036006976
n’t	crowd	4	171	12	3.801921036006976
n’t	treatment	3	171	9	3.801921036006976
age	n’t	3	9	171	3.801921036006976
n’t	hospital	5	171	15	3.801921036006976
much	fire	4	76	27	3.801921036006976
tell	take	6	27	114	3.801921036006976
under	n’t	6	18	171	3.801921036006976
n’t	nov	3	171	9	3.801921036006976
n’t	20	3	171	9	3.801921036006976
take	month	4	114	18	3.801921036006976
change	county	4	54	38	3.801921036006976
take	ask	6	114	27	3.801921036006976
set	over	4	38	54	3.801921036006976
he	ann	4	342	6	3.801921036006976
3	over	4	38	54	3.801921036006976
take	woman	4	114	18	3.801921036006976
take	excellent	4	114	18	3.801921036006976
group	community	3	35	44	3.8009839167529225
choice	your	6	20	154	3.8009839167529225
your	term	3	154	10	3.8009839167529225
your	anymore	3	154	10	3.8009839167529225
great	everyone	6	88	35	3.8009839167529225
man	everyone	3	44	35	3.8009839167529225
into	nothing	3	70	22	3.8009839167529225
dinner	your	3	10	154	3.8009839167529225
access	your	3	10	154	3.8009839167529225
into	process	3	70	22	3.8009839167529225
your	artist	3	154	10	3.8009839167529225
your	audience	3	154	10	3.8009839167529225
your	26	3	154	10	3.8009839167529225
your	put	6	154	20	3.8009839167529225
your	summer	3	154	10	3.8009839167529225
entirely	your	3	10	154	3.8009839167529225
your	self	3	154	10	3.8009839167529225
your	attention	3	154	10	3.8009839167529225
your	shock	3	154	10	3.8009839167529225
16	your	3	10	154	3.8009839167529225
from	easy	8	158	26	3.8005155852958348
from	club	4	158	13	3.8005155852958348
from	overall	4	158	13	3.8005155852958348
from	incident	4	158	13	3.8005155852958348
from	view	4	158	13	3.8005155852958348
from	video	4	158	13	3.8005155852958348
from	university	4	158	13	3.8005155852958348
from	death	4	158	13	3.8005155852958348
her	side	4	79	26	3.8005155852958348
from	campaign	4	158	13	3.8005155852958348
her	team	6	79	39	3.8005155852958348
from	team	12	158	39	3.8005155852958348
find	turn	3	67	23	3.800047405820401
include	another	3	23	67	3.800047405820401
another	challenge	3	67	23	3.800047405820401
dog	another	3	23	67	3.800047405820401
so	team	11	145	39	3.7988563613741446
thing	big	6	63	49	3.7977087847200615
do	task	4	343	6	3.7977087847200615
pretty	him	4	42	49	3.7977087847200615
do	’d	4	343	6	3.7977087847200615
one	big	6	63	49	3.7977087847200615
with	lead	16	305	27	3.797183117000313
our	history	5	117	22	3.7968678082806906
2	win	5	56	46	3.7957472683867755
win	run	5	46	56	3.7957472683867755
work	old	8	125	33	3.7945576475934897
year	consider	3	91	17	3.7944410708861507
year	special	3	91	17	3.7944410708861507
really	definitely	3	91	17	3.7944410708861507
year	definitely	3	91	17	3.7944410708861507
really	quite	3	91	17	3.7944410708861507
year	grow	3	91	17	3.7944410708861507
year	president	3	91	17	3.7944410708861507
year	information	3	91	17	3.7944410708861507
really	raise	3	91	17	3.7944410708861507
